paper_id,source_table_id,status,reason,rows_total,suspect_table,low_info_source_rows,top_reasons,queued_at
doi:10.1037/0033-295x.113.2.358,TBL-20260216230810-001,queued_table_remake,high_low_info_or_table_suspect_rate,17,0,16,"translation_status:inferred:17,source_row_low_information:16,statement_low_information:16",2026-02-16T23:35:35.984202+00:00
doi:10.1037/0033-295x.113.2.358,TBL-20260216230816-006,queued_table_remake,high_low_info_or_table_suspect_rate,9,0,9,"source_row_low_information:9,statement_low_information:9,translation_status:inferred:8,translation_status:fuzzy:1",2026-02-16T23:35:35.984219+00:00
doi:10.1037/0033-295x.113.2.358,TBL-20260216230828-012,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"translation_status:inferred:1,source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.984234+00:00
doi:10.1037/aca0000359,TBL-20260216231023-006,queued_table_remake,high_low_info_or_table_suspect_rate,5,0,4,"source_row_low_information:4,statement_low_information:4,translation_status:inferred:4,translation_status:fuzzy:1",2026-02-16T23:35:35.984265+00:00
doi:10.1038/s41562-019-0718-z,TBL-20260216231044-002,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.984272+00:00
doi:10.1038/s41562-019-0718-z,TBL-20260216231045-003,queued_table_remake,high_low_info_or_table_suspect_rate,2,2,2,"source_row_low_information:2,low_statement_source_overlap:2,outcome_unresolved:2,effect_unknown:2,translation_status:untranslatable_noise:2",2026-02-16T23:35:35.984277+00:00
doi:10.1038/s41598-022-20649-y,TBL-20260216231048-010,queued_table_remake,high_low_info_or_table_suspect_rate,6,0,6,"source_row_low_information:6,translation_status:noncausal:6,low_statement_source_overlap:5,statement_low_information:1",2026-02-16T23:35:35.984304+00:00
doi:10.1068/b2725,TBL-20260216231103-002,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.984311+00:00
doi:10.1068/p5292,TBL-20260216231113-003,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.984322+00:00
doi:10.1068/p5921,TBL-20260216231126-002,queued_table_remake,high_low_info_or_table_suspect_rate,12,3,3,"translation_status:inferred:9,source_row_low_information:3,low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3",2026-02-16T23:35:35.984335+00:00
doi:10.1073/pnas.2112318119,TBL-20260216231152-003,queued_table_remake,high_low_info_or_table_suspect_rate,14,5,6,"translation_status:inferred:9,source_row_low_information:6,low_statement_source_overlap:5,effect_unknown:5,translation_status:untranslatable_noise:5,outcome_unresolved:1",2026-02-16T23:35:35.984351+00:00
doi:10.1073/pnas.2112318119,TBL-20260216231152-004,queued_table_remake,high_low_info_or_table_suspect_rate,3,2,3,"source_row_low_information:3,low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2,statement_low_information:1,translation_status:inferred:1",2026-02-16T23:35:35.984355+00:00
doi:10.1073/pnas.2112318119,TBL-20260216231152-005,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.984364+00:00
doi:10.1073/pnas.2112318119,TBL-20260216231153-008,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.984371+00:00
doi:10.1073/pnas.2112318119,TBL-20260216231153-009,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.984379+00:00
doi:10.1073/pnas.2112318119,TBL-20260216231154-015,queued_table_remake,high_low_info_or_table_suspect_rate,23,18,18,"source_row_low_information:18,low_statement_source_overlap:18,effect_unknown:18,translation_status:untranslatable_noise:18,outcome_unresolved:12,translation_status:inferred:5",2026-02-16T23:35:35.984400+00:00
doi:10.1080/13602365.2024.2331505,TBL-20260216231302-009,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.984501+00:00
doi:10.1080/17508975.2020.1732859,TBL-20260216231239-011,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.984525+00:00
doi:10.1080/23744731.2022.2049639,TBL-20260216231308-002,queued_table_remake,high_low_info_or_table_suspect_rate,5,3,3,"low_statement_source_overlap:5,effect_unknown:5,translation_status:untranslatable_noise:5,source_row_low_information:3",2026-02-16T23:35:35.984543+00:00
doi:10.1093/cercor/bhr310,TBL-20260216231317-001,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.984547+00:00
doi:10.1108/17465729200400010,TBL-20260216231823-001,queued_table_remake,high_low_info_or_table_suspect_rate,3,3,3,"source_row_low_information:3,low_statement_source_overlap:3,outcome_unresolved:3,effect_unknown:3,translation_status:untranslatable_noise:3",2026-02-16T23:35:35.984741+00:00
doi:10.1111/cogs.12518,TBL-20260216231833-001,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.984747+00:00
doi:10.1111/cogs.12518,TBL-20260216231834-010,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"translation_status:inferred:1,source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.984761+00:00
doi:10.1111/cogs.12518,TBL-20260216231834-012,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"translation_status:fuzzy:1,source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.984767+00:00
doi:10.1111/cogs.12518,TBL-20260216231834-014,queued_table_remake,high_low_info_or_table_suspect_rate,5,1,4,"source_row_low_information:4,translation_status:inferred:4,statement_low_information:3,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.984773+00:00
doi:10.1111/cogs.12518,TBL-20260216231834-019,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"translation_status:inferred:1,source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.984789+00:00
doi:10.1111/cogs.12518,TBL-20260216231835-025,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"translation_status:inferred:1,source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.984807+00:00
doi:10.1111/cogs.12518,TBL-20260216231835-030,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"translation_status:inferred:1,source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.984820+00:00
doi:10.1111/cogs.12518,TBL-20260216231835-049,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"translation_status:inferred:1,source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.984881+00:00
doi:10.1111/cogs.12518,TBL-20260216231835-052,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"translation_status:fuzzy:1,source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.984895+00:00
doi:10.1111/cogs.12518,TBL-20260216231835-065,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"translation_status:inferred:1,source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.984934+00:00
doi:10.1111/cogs.12518,TBL-20260216231837-156,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"translation_status:inferred:1,source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.985200+00:00
doi:10.1121/1.1490363,TBL-20260216232120-004,queued_table_remake,high_low_info_or_table_suspect_rate,19,9,9,"low_statement_source_overlap:19,effect_unknown:19,translation_status:untranslatable_noise:19,source_row_low_information:9",2026-02-16T23:35:35.985406+00:00
doi:10.1121/1.1490363,TBL-20260216232120-005,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.985410+00:00
doi:10.1121/1.1918154,TBL-20260216232128-005,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2,source_row_low_information:1",2026-02-16T23:35:35.985423+00:00
doi:10.1121/1.2839283,TBL-20260216232140-003,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.985459+00:00
doi:10.1145/3676488,TBL-20260216232148-002,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.985467+00:00
doi:10.1145/3676488,TBL-20260216232149-005,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.985479+00:00
doi:10.1145/3676488,TBL-20260216232149-006,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.985483+00:00
doi:10.1146/annurev-neuro-072116-031215,TBL-20260216232200-009,queued_table_remake,high_low_info_or_table_suspect_rate,23,9,9,"low_statement_source_overlap:23,effect_unknown:23,translation_status:untranslatable_noise:23,source_row_low_information:9",2026-02-16T23:35:35.985496+00:00
doi:10.1146/annurev-neuro-072116-031215,TBL-20260216232200-021,queued_table_remake,high_low_info_or_table_suspect_rate,5,3,3,"low_statement_source_overlap:5,effect_unknown:5,translation_status:untranslatable_noise:5,source_row_low_information:3",2026-02-16T23:35:35.985519+00:00
doi:10.1146/annurev.psych.47.1.273,TBL-20260216232209-001,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1,translation_status:inferred:1",2026-02-16T23:35:35.985524+00:00
doi:10.1146/annurev.psych.47.1.273,TBL-20260216232209-004,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.985531+00:00
doi:10.1162/105474603322761289,TBL-20260216232216-001,queued_table_remake,high_low_info_or_table_suspect_rate,31,23,28,"source_row_low_information:28,low_statement_source_overlap:23,effect_unknown:23,translation_status:untranslatable_noise:23,translation_status:inferred:8,statement_low_information:5",2026-02-16T23:35:35.985537+00:00
doi:10.1177/0018720819892383,TBL-20260216232257-001,queued_table_remake,high_low_info_or_table_suspect_rate,7,6,6,"source_row_low_information:6,low_statement_source_overlap:6,outcome_unresolved:6,effect_unknown:6,translation_status:untranslatable_noise:6,translation_status:inferred:1",2026-02-16T23:35:35.985583+00:00
doi:10.1177/03010066211020598,TBL-20260216232322-001,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.985619+00:00
doi:10.1177/03010066211020598,TBL-20260216232323-003,queued_table_remake,high_low_info_or_table_suspect_rate,2,2,2,"source_row_low_information:2,low_statement_source_overlap:2,outcome_unresolved:2,effect_unknown:2,translation_status:untranslatable_noise:2",2026-02-16T23:35:35.985624+00:00
doi:10.1177/1477153509104765,TBL-20260216232341-005,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.985665+00:00
doi:10.1177/1477153517750714,TBL-20260216232351-004,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2,source_row_low_information:1",2026-02-16T23:35:35.985685+00:00
doi:10.1177/1477153517750714,TBL-20260216232351-018,queued_table_remake,high_low_info_or_table_suspect_rate,16,7,7,"low_statement_source_overlap:16,effect_unknown:16,translation_status:untranslatable_noise:16,source_row_low_information:7",2026-02-16T23:35:35.985709+00:00
doi:10.1177/1477153517750714,TBL-20260216232351-019,queued_table_remake,high_low_info_or_table_suspect_rate,13,8,8,"low_statement_source_overlap:13,effect_unknown:13,translation_status:untranslatable_noise:13,source_row_low_information:8",2026-02-16T23:35:35.985718+00:00
doi:10.1177/1477153517750714,TBL-20260216232351-025,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.985728+00:00
doi:10.1177/1754073911410744,TBL-20260216201024-003,queued_table_remake,high_low_info_or_table_suspect_rate,4,0,3,"translation_status:inferred:4,source_row_low_information:3,statement_low_information:3",2026-02-16T23:35:35.982840+00:00
doi:10.1177/2158244012445585,TBL-20260216232406-001,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.985737+00:00
doi:10.1371/journal.pone.0123783,TBL-20260216232503-005,queued_table_remake,high_low_info_or_table_suspect_rate,10,0,10,"source_row_low_information:10,statement_low_information:10,translation_status:inferred:8,translation_status:fuzzy:2",2026-02-16T23:35:35.985816+00:00
doi:10.1371/journal.pone.0123783,TBL-20260216232504-017,queued_table_remake,high_low_info_or_table_suspect_rate,3,3,3,"source_row_low_information:3,low_statement_source_overlap:3,outcome_unresolved:3,effect_unknown:3,translation_status:untranslatable_noise:3",2026-02-16T23:35:35.985853+00:00
doi:10.1371/journal.pone.0123783,TBL-20260216232505-019,queued_table_remake,high_low_info_or_table_suspect_rate,11,0,8,"translation_status:inferred:11,source_row_low_information:8,statement_low_information:8",2026-02-16T23:35:35.985860+00:00
doi:10.1371/journal.pone.0243259,TBL-20260216232539-001,queued_table_remake,high_low_info_or_table_suspect_rate,8,8,8,"source_row_low_information:8,low_statement_source_overlap:8,effect_unknown:8,translation_status:untranslatable_noise:8",2026-02-16T23:35:35.985866+00:00
doi:10.1371/journal.pone.0265412,TBL-20260216232546-004,queued_table_remake,high_low_info_or_table_suspect_rate,4,4,4,"source_row_low_information:4,low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4",2026-02-16T23:35:35.985895+00:00
doi:10.1371/journal.pone.0307934,TBL-20260216201116-001,queued_table_remake,high_low_info_or_table_suspect_rate,9,0,7,"translation_status:inferred:9,source_row_low_information:7,statement_low_information:7",2026-02-16T23:35:35.982852+00:00
doi:10.1371/journal.pone.0307934,TBL-20260216201117-003,queued_table_remake,high_low_info_or_table_suspect_rate,27,0,5,"translation_status:inferred:27,source_row_low_information:5,statement_low_information:5",2026-02-16T23:35:35.982858+00:00
doi:10.14288/1.0071305,TBL-20260216232552-001,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.985900+00:00
doi:10.14288/1.0071305,TBL-20260216232553-003,queued_table_remake,high_low_info_or_table_suspect_rate,4,4,4,"source_row_low_information:4,low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4",2026-02-16T23:35:35.985907+00:00
doi:10.14288/1.0071305,TBL-20260216232557-037,queued_table_remake,high_low_info_or_table_suspect_rate,26,0,26,"source_row_low_information:26,low_statement_source_overlap:26,translation_status:noncausal:26",2026-02-16T23:35:35.985997+00:00
doi:10.15126/thesis.901052,TBL-20260216232623-001,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.986003+00:00
doi:10.15126/thesis.901052,TBL-20260216232624-010,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"translation_status:inferred:1,source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.986016+00:00
doi:10.15126/thesis.901052,TBL-20260216232624-012,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"translation_status:fuzzy:1,source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.986023+00:00
doi:10.15126/thesis.901052,TBL-20260216232624-014,queued_table_remake,high_low_info_or_table_suspect_rate,5,1,4,"source_row_low_information:4,translation_status:inferred:4,statement_low_information:3,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.986030+00:00
doi:10.15126/thesis.901052,TBL-20260216232624-019,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"translation_status:inferred:1,source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.986046+00:00
doi:10.15126/thesis.901052,TBL-20260216232624-025,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"translation_status:inferred:1,source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.986067+00:00
doi:10.15126/thesis.901052,TBL-20260216232624-030,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"translation_status:inferred:1,source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.986084+00:00
doi:10.15126/thesis.901052,TBL-20260216232625-049,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"translation_status:inferred:1,source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.986151+00:00
doi:10.15126/thesis.901052,TBL-20260216232625-052,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"translation_status:fuzzy:1,source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.986163+00:00
doi:10.15126/thesis.901052,TBL-20260216232625-065,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"translation_status:inferred:1,source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.986206+00:00
doi:10.15126/thesis.901052,TBL-20260216232626-156,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"translation_status:inferred:1,source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.986456+00:00
doi:10.1613/jair.301,TBL-20260216232832-015,queued_table_remake,high_low_info_or_table_suspect_rate,11,7,7,"low_statement_source_overlap:11,effect_unknown:11,translation_status:untranslatable_noise:11,source_row_low_information:7",2026-02-16T23:35:35.986577+00:00
doi:10.17179/excli2021-3974,TBL-20260216232839-003,queued_table_remake,high_low_info_or_table_suspect_rate,3,3,3,"source_row_low_information:3,low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3",2026-02-16T23:35:35.986599+00:00
doi:10.17863/cam.41365,TBL-20260216233213-003,queued_table_remake,high_low_info_or_table_suspect_rate,3,0,3,"source_row_low_information:3,low_statement_source_overlap:3,translation_status:noncausal:3",2026-02-16T23:35:35.986617+00:00
doi:10.17863/cam.41365,TBL-20260216233215-010,queued_table_remake,high_low_info_or_table_suspect_rate,3,2,2,"low_statement_source_overlap:3,outcome_unresolved:3,effect_unknown:3,translation_status:untranslatable_noise:3,source_row_low_information:2",2026-02-16T23:35:35.986642+00:00
doi:10.17863/cam.41365,TBL-20260216233215-011,queued_table_remake,high_low_info_or_table_suspect_rate,3,3,3,"source_row_low_information:3,low_statement_source_overlap:3,outcome_unresolved:3,effect_unknown:3,translation_status:untranslatable_noise:3",2026-02-16T23:35:35.986646+00:00
doi:10.17863/cam.41365,TBL-20260216233216-013,queued_table_remake,high_low_info_or_table_suspect_rate,9,0,7,"translation_status:inferred:9,source_row_low_information:7,statement_low_information:7",2026-02-16T23:35:35.986652+00:00
doi:10.17863/cam.41365,TBL-20260216233216-014,queued_table_remake,high_low_info_or_table_suspect_rate,6,0,6,"source_row_low_information:6,statement_low_information:6,translation_status:inferred:6",2026-02-16T23:35:35.986655+00:00
doi:10.17863/cam.41365,TBL-20260216233217-017,queued_table_remake,high_low_info_or_table_suspect_rate,13,7,13,"source_row_low_information:13,low_statement_source_overlap:7,effect_unknown:7,translation_status:untranslatable_noise:7,statement_low_information:6,translation_status:inferred:6",2026-02-16T23:35:35.986665+00:00
doi:10.17863/cam.41365,TBL-20260216233217-018,queued_table_remake,high_low_info_or_table_suspect_rate,14,2,7,"translation_status:inferred:12,source_row_low_information:7,statement_low_information:5,low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2",2026-02-16T23:35:35.986669+00:00
doi:10.17863/cam.41365,TBL-20260216233218-021,queued_table_remake,high_low_info_or_table_suspect_rate,14,7,12,"source_row_low_information:12,translation_status:inferred:7,low_statement_source_overlap:7,effect_unknown:7,translation_status:untranslatable_noise:7,statement_low_information:5",2026-02-16T23:35:35.986680+00:00
doi:10.17863/cam.41365,TBL-20260216233218-022,queued_table_remake,high_low_info_or_table_suspect_rate,14,2,5,"translation_status:inferred:12,source_row_low_information:5,statement_low_information:3,low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2",2026-02-16T23:35:35.986684+00:00
doi:10.17863/cam.41365,TBL-20260216233219-023,queued_table_remake,high_low_info_or_table_suspect_rate,6,0,3,"translation_status:inferred:6,source_row_low_information:3,statement_low_information:3",2026-02-16T23:35:35.986687+00:00
doi:10.17863/cam.41365,TBL-20260216233219-024,queued_table_remake,high_low_info_or_table_suspect_rate,6,0,3,"translation_status:inferred:6,source_row_low_information:3,statement_low_information:3",2026-02-16T23:35:35.986692+00:00
doi:10.17863/cam.41365,TBL-20260216233219-025,queued_table_remake,high_low_info_or_table_suspect_rate,14,6,12,"source_row_low_information:12,translation_status:inferred:8,statement_low_information:6,low_statement_source_overlap:6,outcome_unresolved:6,effect_unknown:6",2026-02-16T23:35:35.986699+00:00
doi:10.17863/cam.41365,TBL-20260216233219-026,queued_table_remake,high_low_info_or_table_suspect_rate,11,2,7,"translation_status:inferred:9,source_row_low_information:7,statement_low_information:5,low_statement_source_overlap:2,outcome_unresolved:2,effect_unknown:2",2026-02-16T23:35:35.986704+00:00
doi:10.18419/opus-9385,TBL-20260216235812-002,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,2,"source_row_low_information:2,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1,statement_low_information:1,translation_status:inferred:1",2026-02-16T23:35:35.988727+00:00
doi:10.18419/opus-9385,TBL-20260216235813-007,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1,translation_status:inferred:1",2026-02-16T23:35:35.988739+00:00
doi:10.18419/opus-9385,TBL-20260216235814-008,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1,translation_status:inferred:1",2026-02-16T23:35:35.988742+00:00
doi:10.18419/opus-9385,TBL-20260216235815-010,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1,translation_status:fuzzy:1",2026-02-16T23:35:35.988746+00:00
doi:10.18419/opus-9385,TBL-20260216235817-016,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1,translation_status:inferred:1",2026-02-16T23:35:35.988760+00:00
doi:10.18419/opus-9385,TBL-20260216235818-017,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1,translation_status:fuzzy:1",2026-02-16T23:35:35.988764+00:00
doi:10.18419/opus-9385,TBL-20260216235820-024,queued_table_remake,high_low_info_or_table_suspect_rate,13,5,5,"translation_status:inferred:8,source_row_low_information:5,low_statement_source_overlap:5,effect_unknown:5,translation_status:untranslatable_noise:5",2026-02-16T23:35:35.988771+00:00
doi:10.18419/opus-9385,TBL-20260216235820-026,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988777+00:00
doi:10.18419/opus-9385,TBL-20260216235820-030,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,2,"source_row_low_information:2,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1,statement_low_information:1,translation_status:inferred:1",2026-02-16T23:35:35.988792+00:00
doi:10.18419/opus-9385,TBL-20260216235822-038,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1,translation_status:inferred:1",2026-02-16T23:35:35.988806+00:00
doi:10.18419/opus-9385,TBL-20260216235823-041,queued_table_remake,high_low_info_or_table_suspect_rate,11,0,11,"source_row_low_information:11,low_statement_source_overlap:11,translation_status:noncausal:11",2026-02-16T23:35:35.988813+00:00
doi:10.18419/opus-9385,TBL-20260216235823-042,queued_table_remake,high_low_info_or_table_suspect_rate,10,0,10,"source_row_low_information:10,low_statement_source_overlap:10,translation_status:noncausal:10",2026-02-16T23:35:35.988817+00:00
doi:10.18419/opus-9385,TBL-20260216235825-045,queued_table_remake,high_low_info_or_table_suspect_rate,2,1,1,"source_row_low_information:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1,translation_status:inferred:1",2026-02-16T23:35:35.988828+00:00
doi:10.18419/opus-9385,TBL-20260216235825-047,queued_table_remake,high_low_info_or_table_suspect_rate,1,1,1,"source_row_low_information:1,low_statement_source_overlap:1,outcome_unresolved:1,effect_unknown:1,translation_status:untranslatable_noise:1",2026-02-16T23:35:35.988833+00:00
