paper_id,doi,title,year,venue,status,article_type_family,article_type_predicted_family,article_type_confidence,article_type_runner_up,article_type_margin,article_type_signals,article_type_diagnostics,type_review_flags,processed_at
doi:10.1177/0013916502238868,10.1177/0013916502238868,Just Down The Road A Piece: The Development of Topological Knowledge of Building Layouts,2003,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:39:09.680082+00:00
doi:10.1177/0146167208320555,10.1177/0146167208320555,Culture and Aesthetic Preference: Comparing the Attention to Context of East Asians and Americans,2008,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:39:32.484883+00:00
doi:10.1177/0885412205286160,10.1177/0885412205286160,Finding Common Ground: The Importance of Place Attachment to Community Participation and Planning,2006,,completed_pdf_extracted,unknown,theoretical,0.4545,empirical_v2,0.5000,title_pattern:framework\s+for\s+understanding,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:39:52.822798+00:00
doi:10.1177/1477153509104765,10.1177/1477153509104765,A rules of thumb-based design sequence for diffuse daylight,2010,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:40:17.119076+00:00
doi:10.1177/1477153517750714,10.1177/1477153517750714,Perceived well-being and light-reactive hormones: An exploratory study,2019,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:40:17.119076+00:00
doi:10.1177/1745691615576761,10.1177/1745691615576761,The Psychology of Home Environments: A Call for Research on Residential Space,2015,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:40:27.535739+00:00
doi:10.1177/2158244012445585,10.1177/2158244012445585,Illuminating the Effects of Dynamic Lighting on Student Learning,2012,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:40:32.934580+00:00
doi:10.1177/2398212818810686,10.1177/2398212818810686,Cognitive representations of spatial location,2018,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:41:01.919686+00:00
doi:10.1184/r1/23538486.v1,10.1184/r1/23538486.v1,"Analyzing the Impact of Material, Formal, and Aesthetic Features on Stress Reactions Using Biophilic Patterns",2023,,completed_pdf_extracted,unknown,empirical_v2,0.4000,observational_field,0.7000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:41:01.919686+00:00
doi:10.1186/1880-6805-32-7,10.1186/1880-6805-32-7,Psychological and physiological effect in humans of touching plant foliage - using the semantic differential method and cerebral activity as indicators,2013,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:41:19.044955+00:00
doi:10.1260/135101003768965960,10.1260/135101003768965960,The Effects of Noise on Children at School: A Review,2003,,completed_pdf_extracted,unknown,narrative_review,0.4545,empirical_v2,0.5000,title_pattern:(?<!systematic\s)review(?!\s+of\s+the\s+literature),downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:41:19.044955+00:00
doi:10.1371/journal.pone.0243259,10.1371/journal.pone.0243259,"Abrupt light transitions in illuminance and correlated colour temperature result in different temporal dynamics and interindividual variability for sensation, comfort and alertness",2021,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:42:12.142367+00:00
doi:10.1371/journal.pone.0265412,10.1371/journal.pone.0265412,Aesthetic judgment of architecture for Chinese observers,2022,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:42:12.142367+00:00
doi:10.1371/journal.pone.0307934,10.1371/journal.pone.0307934,The effects of different designs of indoor biophilic greening on psychological and physiological responses and cognitive performance of office workers,2024,PLoS ONE,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:42:42.388199+00:00
doi:10.14288/1.0071305,10.14288/1.0071305,Wood in the human environment : restorative properties of wood in the built indoor environment,2010,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:42:42.388199+00:00
doi:10.15388/20-infor419,10.15388/20-infor419,Kriging Predictor for Facial Emotion Recognition Using Numerical Proximities of Human Emotions,2020,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:44:28.582027+00:00
doi:10.1613/jair.301,10.1613/jair.301,Reinforcement Learning: A Survey,1996,Journal of Artificial Intelligence Research,completed_pdf_extracted,unknown,thought_piece,0.4000,empirical_v2,0.2000,title_pattern:perspective,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:44:49.548278+00:00
doi:10.17179/excli2021-3974,10.17179/excli2021-3974,Effect of warm/cool white lights on visual perception and mood in warm/cool color environments,2021,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:44:49.548278+00:00
doi:10.17863/cam.41365,10.17863/cam.41365,Tranquillity by design - Architectural and landscape interventions to improve the soundscape quality in urban areas exposed to aircraft noise,2019,,completed_pdf_extracted,unknown,observational_field,0.3636,thought_piece,0.0000,title_pattern:in[-\s]?situ,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:45:45.300785+00:00
doi:10.18208/ksdc.2022.28.2.245,10.18208/ksdc.2022.28.2.245,Designing Open Spaces in High-rise Buildings: A Study Based on Neuroesthetics,2022,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:45:45.300785+00:00
doi:10.18419/opus-9385,10.18419/opus-9385,"Simultaneous optimization of office building facades in terms of both energy consumption and transparency in hot arid climates, analysed on the example of Cairo",2017,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:47:47.609802+00:00
doi:10.20944/preprints201907.0323.v1,10.20944/preprints201907.0323.v1,Biophilic Architecture for Restoration and Therapy within the Built Environment: A Review,2019,,completed_pdf_extracted,unknown,narrative_review,0.4545,empirical_v2,0.5000,title_pattern:(?<!systematic\s)review(?!\s+of\s+the\s+literature),downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:48:01.048911+00:00
doi:10.24382/5191,10.24382/5191,"Integrating Natural Light for Wellbeing, Performance, and Quality Care Delivery in Healthcare Environments",2024,,completed_pdf_extracted,unknown,mixed_methods,0.4545,empirical_v2,0.5000,title_pattern:mixed[-\s]?method,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:49:49.733860+00:00
doi:10.25916/sut.26402764.v1,10.25916/sut.26402764.v1,The impact of nonvisual effects of daylight on building occupants: Implications on lighting standards and human centric lighting design,2024,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:49:49.733860+00:00
doi:10.26204/kluedo/7316,10.26204/kluedo/7316,Exploring effects of lighting in physical and virtual spaces,2023,,completed_pdf_extracted,unknown,narrative_review,0.3636,thought_piece,0.0000,title_pattern:(?<!systematic\s)review(?!\s+of\s+the\s+literature),downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:50:28.675717+00:00
doi:10.3389/fbuil.2024.1431780,10.3389/fbuil.2024.1431780,Exploring building materials: human skin as a sensory reference in the absence of visual cues,2024,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:50:46.369954+00:00
doi:10.3389/ffgc.2023.1218134,10.3389/ffgc.2023.1218134,"Effects of forest spatial types, element compositions and forest stands on restorative potential and aesthetic preference",2023,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:50:46.369954+00:00
doi:10.3389/fnhum.2021.771711,10.3389/fnhum.2021.771711,The Effects of Working Memory Load on Auditory Distraction in Adults With Attention Deficit Hyperactivity Disorder,2021,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:50:59.461985+00:00
doi:10.3389/fpsyg.2015.00637,10.3389/fpsyg.2015.00637,Ecological validity of virtual environments to assess human navigation ability,2015,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:51:33.608093+00:00
doi:10.3389/fpsyg.2020.560833,10.3389/fpsyg.2020.560833,"Multisensory, Nature-Inspired Recharge Rooms Yield Short-Term Reductions in Perceived Stress Among Frontline Healthcare Workers",2020,Frontiers in Psychology,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:52:38.765675+00:00
doi:10.3389/fpsyg.2021.699962,10.3389/fpsyg.2021.699962,Aesthetics and Psychological Effects of Fractal Based Design,2021,Frontiers in Psychology,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:53:01.236057+00:00
doi:10.3389/frsc.2021.690055,10.3389/frsc.2021.690055,Access to Daylight and Views Improves Physical and Emotional Wellbeing of Office Workers: A Crossover Study,2021,Frontiers in Sustainable Cities,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:53:01.236057+00:00
doi:10.3390/app11093942,10.3390/app11093942,Indoor Acoustic Requirements for Autism-Friendly Spaces,2021,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:53:13.384325+00:00
doi:10.3390/app13052950,10.3390/app13052950,Improved Stress Classification Using Automatic Feature Selection from Heart Rate and Respiratory Rate Time Signals,2023,,completed_pdf_extracted,unknown,empirical_v2,0.2909,observational_field,0.4000,empirical_quant_combo:regression,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:53:13.384325+00:00
doi:10.3390/buildings13082000,10.3390/buildings13082000,Perception of Color in Architecture and Urban Space,2023,Buildings,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:53:26.194070+00:00
doi:10.3390/buildings14040957,10.3390/buildings14040957,"Exploring the Impact of Accessibility on Place Attachment in Urban Public Open Spaces: A Case Study of Jiamusi City, China",2024,,completed_pdf_extracted,unknown,case_study,0.4545,empirical_v2,0.5000,title_pattern:case\s+study,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:53:42.076867+00:00
doi:10.3390/buildings14041115,10.3390/buildings14041115,"Impacts of Static Lighting in Confined Spaces on the Circadian Parameters, Alertness, Performance and Well-Being",2024,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:53:42.076867+00:00
doi:10.3390/buildings14103293,10.3390/buildings14103293,Enhancing Cognitive Performance and Physiological Benefit in Workspaces Through Patterns of Biophilic Design: A Restorative Approach,2024,Buildings,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:53:55.078524+00:00
doi:10.3390/gels4020043,10.3390/gels4020043,Advanced Recycled Polyethylene Terephthalate Aerogels from Plastic Waste for Acoustic and Thermal Insulation Applications,2018,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:55:04.643453+00:00
doi:10.3390/ijerph10041439,10.3390/ijerph10041439,How Pleasant Sounds Promote and Annoying Sounds Impede Health: A Cognitive Approach,2013,International Journal of Environmental Research and Public Health,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:55:04.643453+00:00
doi:10.3390/ijerph110202108,10.3390/ijerph110202108,"Effects of Age, Season, Gender and Urban-Rural Status on Time-Activity: Canadian Human Activity Pattern Survey 2 (CHAPS 2)",2014,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:55:24.721483+00:00
doi:10.3390/ijerph14070773,10.3390/ijerph14070773,Physiological Effects of Touching Coated Wood,2017,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:55:24.721483+00:00
doi:10.3390/ijerph14070801,10.3390/ijerph14070801,Physiological Effects of Touching Wood,2017,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:55:35.758682+00:00
doi:10.3390/ijerph16244934,10.3390/ijerph16244934,"The Association between Ground Floor Features and Public Open Space Face-To-Face Interactions: Evidence from Nantou Village, Shenzhen",2019,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:55:35.758682+00:00
doi:10.3390/ijerph182312510,10.3390/ijerph182312510,The Living Space: Psychological Well-Being and Mental Health in Response to Interiors Presented in Virtual Reality,2021,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:55:54.462374+00:00
doi:10.3390/ijerph7031036,10.3390/ijerph7031036,Stress Recovery during Exposure to Nature Sound and Environmental Noise,2010,International Journal of Environmental Research and Public Health,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:56:02.299426+00:00
doi:10.3390/s22218135,10.3390/s22218135,Stress Monitoring Using Wearable Sensors: A Pilot Study and Stress-Predict Dataset,2022,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:56:11.211460+00:00
doi:10.3390/s24123944,10.3390/s24123944,Using Graphs to Perform Effective Sensor-Based Human Activity Recognition in Smart Homes,2024,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:56:11.211460+00:00
doi:10.3390/su12051830,10.3390/su12051830,Examining the Quasi-Public Spaces in Commercial Complexes,2020,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:56:33.469569+00:00
doi:10.3390/su12104263,10.3390/su12104263,Towards a Sustainable Indoor Lighting Design: Effects of Artificial Light on the Emotional State of Adolescents in the Classroom,2020,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:56:44.767516+00:00
doi:10.3390/su13168816,10.3390/su13168816,Analysis of the Impact of Working Environment Factors on Employee’s Health and Wellbeing; Workplace Lighting Design Evaluation and Improvement,2021,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:56:52.650762+00:00
doi:10.3390/su14137885,10.3390/su14137885,Sensory Perception Mechanism for Preparing the Combinations of Stimuli Operation in the Architectural Experience,2022,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:57:11.048338+00:00
doi:10.3390/su152216104,10.3390/su152216104,Examining the Impact of Crowding Perception on the Generation of Negative Emotions among Users of Small Urban Micro Public Spaces,2023,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:57:11.048338+00:00
doi:10.3390/su162310251,10.3390/su162310251,Color as a Key Factor in Creating Sustainable Living Spaces for Seniors,2024,,completed_pdf_extracted,unknown,empirical_v2,0.3273,narrative_review,0.3000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:57:23.164733+00:00
doi:10.3758/s13421-021-01209-7,10.3758/s13421-021-01209-7,Individual differences in mental imagery in different modalities and levels of intentionality,2022,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:57:37.490413+00:00
doi:10.3758/s13428-019-01242-0,10.3758/s13428-019-01242-0,Studying human behavior with virtual reality: The Unity Experiment Framework,2020,,completed_pdf_extracted,unknown,case_study,0.4000,empirical_v2,0.2000,title_pattern:case\s+study,theory_mentions_deweighted_due_to_empirical_core|downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:57:37.490413+00:00
doi:10.47436/jaars.2022.98893.1051,10.47436/jaars.2022.98893.1051,THE EFFECT OF INTEGRATING THE DESIGN OF THE BUILT ENVIRONMENT WITH NEUROSCIENCE ON DESIGNING LEARNING ENVIRONMENTS FOR CHILDREN IN EARLY CHILDHOOD,2022,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:57:53.907860+00:00
doi:10.48550/arxiv.2102.03629,10.48550/arxiv.2102.03629,EEG-based Investigation of the Impact of Classroom Design on Cognitive Performance of Students,2021,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:57:53.907860+00:00
doi:10.48550/arxiv.2309.15840,10.48550/arxiv.2309.15840,How to Catch an AI Liar: Lie Detection in Black-Box LLMs by Asking Unrelated Questions,2023,,completed_pdf_extracted,unknown,empirical_v2,0.4000,observational_field,0.7000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T16:58:11.634994+00:00
doi:10.5120/ijca2016908617,10.5120/ijca2016908617,Hybrid Visualization of the Medical Images Data Sets,2016,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:58:19.482334+00:00
doi:10.5281/zenodo.7191265,10.5281/zenodo.7191265,Generators of Architectural Atmosphere,2022,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T16:58:19.482334+00:00
doi:10.5281/zenodo.7951750,10.5281/zenodo.7951750,Designing Atmospheres: Theory and Science,2023,,completed_pdf_extracted,unknown,phenomenological,0.3636,thought_piece,0.0000,title_pattern:phenomenolog,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T17:00:13.757358+00:00
doi:10.54864/planarch.1491955,10.54864/planarch.1491955,Integrating Nature into Academic Spaces: Biophilic Campus,2024,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T17:00:13.757358+00:00
doi:10.7302/1414,10.7302/1414,Aural Architecture as Affect: Understanding the Impact of Acoustic Environments on Human Experience,2021,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T17:00:30.587744+00:00
sha256:4f30e0b5608b,,Room acoustics and cognitive load when listening to speech,2010,"Publications (Konstfack University of Arts, Crafts, and Design)",completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T17:00:56.534125+00:00
sha256:bae8d5930451,,Influence Of Ceiling Height The Effect Of Priming On The Type Of Processing That People Use,,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T17:00:56.534125+00:00
zotero:2K5RUFVM,,The auditory centre: research and design of acoustic environments and spatial sound projects,2008,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T17:04:44.065706+00:00
zotero:6TNNU66U,,"Learning to act with objects, relations and physics",,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T17:05:19.694337+00:00
zotero:878RTY64,,A landscape analysis: Investigating restorative features within urban greening,,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T17:05:49.931640+00:00
zotero:BDKAMCED,,Annu Haapakangas – SUBJECTIVE REACTIONS TO NOISE IN OPEN-PLAN OFFICES AND THE EFFECTS OF NOISE ON COGNITIVE PERFORMANCE – Problems and Solutions,,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T17:05:49.931640+00:00
zotero:D3QWDYAQ,,PERCEPTION OF BUILDING MATERIALS IN ARCHITECTURE,,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T17:06:27.495308+00:00
zotero:F4X7UZLU,,Human Centric School Lighting,2015,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T17:07:11.448796+00:00
zotero:FIZG8FDN,10.3389/fpsyg.2022.933344,The contour effect: Differences in the aesthetic preference and stress response to photo-realistic living environments,2022,Frontiers in Psychology,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T17:07:30.509981+00:00
zotero:LET7QMBL,,"Materials, Time and Emotion: how materials change in time?",2015,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T17:07:47.541930+00:00
zotero:MRZL6AGQ,,Creating a psychologically supportive environment through aural architecture,2017,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T17:08:28.218063+00:00
zotero:Q5YDAT65,,Evaluation of the Impact of Design Parameters on the Acoustic Environment Perceived by Primary Students,2024,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T17:08:28.218063+00:00
zotero:RDW5IMHH,,Spatial familiarity as a dimension of wayfinding,2001,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T17:08:43.436973+00:00
zotero:SMQEULKJ,,Buildings as Habitat: Adaptive Investments in Public Health,,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T17:08:43.436973+00:00
zotero:SUUECVYU,,Thermal Pleasure and Alliesthesia in the Built Environment,,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T17:09:08.574679+00:00
zotero:TFKWSKYP,,Play That One Again: the Effect of Music Tempo on Consumer Behaviour in a Restaurant,,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T17:09:08.574679+00:00
zotero:TR3IUBWZ,,Cognitive architecture: designing for how we respond to the built environment,2021,,completed_pdf_extracted,unknown,narrative_review,0.4545,empirical_v2,0.5000,title_pattern:(?<!systematic\s)review(?!\s+of\s+the\s+literature),downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T17:09:39.742067+00:00
zotero:UGQXI6YQ,,"Revealing architectural design: methods, frameworks and tools",2014,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T17:09:49.285050+00:00
