paper_id,source_table_id,status,reason,rows_total,noise_rows,noise_ratio,top_reasons,queued_at
doi:10.1007/s11676-023-01683-6,TBL-20260216195743-004,queued_table_remake,translation_status_untranslatable_noise,13,13,1.0000,"effect_unknown:13,legacy_manual_cleanup_flag:13,low_statement_source_overlap:13,outcome_unresolved:13,translation_status:untranslatable_noise:13",2026-02-16T21:56:48.904558+00:00
doi:10.1007/s11676-023-01683-6,TBL-20260216195743-005,queued_table_remake,translation_status_untranslatable_noise,5,5,1.0000,"effect_unknown:5,legacy_manual_cleanup_flag:5,low_statement_source_overlap:5,outcome_unresolved:5,translation_status:untranslatable_noise:5",2026-02-16T21:56:48.904558+00:00
doi:10.1007/s11676-023-01683-6,TBL-20260216195743-006,queued_table_remake,translation_status_untranslatable_noise,24,24,1.0000,"effect_unknown:24,legacy_manual_cleanup_flag:24,low_statement_source_overlap:24,outcome_unresolved:24,translation_status:untranslatable_noise:24",2026-02-16T21:56:48.904558+00:00
doi:10.1007/s11676-023-01683-6,TBL-20260216195743-007,queued_table_remake,translation_status_untranslatable_noise,5,5,1.0000,"effect_unknown:5,legacy_manual_cleanup_flag:5,low_statement_source_overlap:5,outcome_unresolved:5,translation_status:untranslatable_noise:5",2026-02-16T21:56:48.904558+00:00
doi:10.1007/s11676-023-01683-6,TBL-20260216195743-008,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1",2026-02-16T21:56:48.904558+00:00
doi:10.1007/s11676-023-01683-6,TBL-20260216195743-009,queued_table_remake,translation_status_untranslatable_noise,25,25,1.0000,"effect_unknown:25,legacy_manual_cleanup_flag:25,low_statement_source_overlap:25,outcome_unresolved:25,translation_status:untranslatable_noise:25",2026-02-16T21:56:48.904558+00:00
doi:10.1007/s11676-023-01683-6,TBL-20260216195743-010,queued_table_remake,translation_status_untranslatable_noise,2,2,1.0000,"effect_unknown:2,environment_unresolved:2,legacy_manual_cleanup_flag:2,low_statement_source_overlap:2,outcome_unresolved:2",2026-02-16T21:56:48.904558+00:00
doi:10.1007/s11676-023-01683-6,TBL-20260216195743-011,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,translation_status:untranslatable_noise:1",2026-02-16T21:56:48.904558+00:00
doi:10.1007/s11676-023-01683-6,TBL-20260216195743-012,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1",2026-02-16T21:56:48.904558+00:00
doi:10.1007/s11676-023-01683-6,TBL-20260216195743-014,queued_table_remake,translation_status_untranslatable_noise,4,4,1.0000,"effect_unknown:4,environment_unresolved:4,legacy_manual_cleanup_flag:4,low_statement_source_overlap:4,outcome_unresolved:4",2026-02-16T21:56:48.904558+00:00
doi:10.1007/s13762-023-04869-x,TBL-20260216195903-001,queued_table_remake,translation_status_untranslatable_noise,2,2,1.0000,"effect_unknown:2,legacy_manual_cleanup_flag:2,low_statement_source_overlap:2,outcome_unresolved:2,translation_status:untranslatable_noise:2",2026-02-16T21:56:48.904558+00:00
doi:10.1007/s13762-023-04869-x,TBL-20260216195903-002,queued_table_remake,translation_status_untranslatable_noise,3,3,1.0000,"effect_unknown:3,legacy_manual_cleanup_flag:3,outcome_unresolved:3,translation_status:untranslatable_noise:3,environment_unresolved:2",2026-02-16T21:56:48.904558+00:00
doi:10.1007/s13762-023-04869-x,TBL-20260216195903-003,queued_table_remake,translation_status_untranslatable_noise,5,5,1.0000,"effect_unknown:5,legacy_manual_cleanup_flag:5,low_statement_source_overlap:5,outcome_unresolved:5,translation_status:untranslatable_noise:5",2026-02-16T21:56:48.904558+00:00
doi:10.1007/s13762-023-04869-x,TBL-20260216195903-004,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1",2026-02-16T21:56:48.904558+00:00
doi:10.1007/s13762-023-04869-x,TBL-20260216195903-005,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,translation_status:untranslatable_noise:1",2026-02-16T21:56:48.904558+00:00
doi:10.1007/s44223-024-00073-0,TBL-20260216151912-001,queued_table_remake,translation_status_untranslatable_noise,6,6,1.0000,"auto_denoised:6,auto_reconstructed:6,effect_unknown:6,legacy_manual_cleanup_flag:6,low_statement_source_overlap:6",2026-02-16T21:56:48.904558+00:00
doi:10.1007/s44223-024-00073-0,TBL-20260216151912-002,queued_table_remake,translation_status_untranslatable_noise,3,3,1.0000,"auto_denoised:3,auto_reconstructed:3,effect_unknown:3,legacy_manual_cleanup_flag:3,low_statement_source_overlap:3",2026-02-16T21:56:48.904558+00:00
doi:10.1007/s44223-024-00073-0,TBL-20260216151912-003,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"auto_denoised:1,auto_reconstructed:1,effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/0010-0285(78)90006-3,TBL-20260216151922-001,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"auto_denoised:1,auto_reconstructed:1,effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/0010-0285(78)90006-3,TBL-20260216151922-002,queued_table_remake,translation_status_untranslatable_noise,5,5,1.0000,"auto_denoised:5,auto_reconstructed:5,effect_unknown:5,legacy_manual_cleanup_flag:5,low_statement_source_overlap:5",2026-02-16T21:56:48.904558+00:00
doi:10.1016/0010-0285(78)90006-3,TBL-20260216151922-003,queued_table_remake,translation_status_untranslatable_noise,6,6,1.0000,"auto_denoised:6,auto_reconstructed:6,effect_unknown:6,legacy_manual_cleanup_flag:6,outcome_unresolved:6",2026-02-16T21:56:48.904558+00:00
doi:10.1016/0010-0285(78)90006-3,TBL-20260216151922-005,queued_table_remake,translation_status_untranslatable_noise,7,7,1.0000,"auto_denoised:7,auto_reconstructed:7,effect_unknown:7,environment_unresolved:7,legacy_manual_cleanup_flag:7",2026-02-16T21:56:48.904558+00:00
doi:10.1016/0010-0285(78)90006-3,TBL-20260216151922-006,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"auto_denoised:1,auto_reconstructed:1,effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/0010-0285(78)90006-3,TBL-20260216151922-007,queued_table_remake,translation_status_untranslatable_noise,5,5,1.0000,"auto_denoised:5,auto_reconstructed:5,effect_unknown:5,legacy_manual_cleanup_flag:5,low_statement_source_overlap:5",2026-02-16T21:56:48.904558+00:00
doi:10.1016/0010-0285(78)90006-3,TBL-20260216151922-008,queued_table_remake,translation_status_untranslatable_noise,3,3,1.0000,"auto_denoised:3,auto_reconstructed:3,effect_unknown:3,legacy_manual_cleanup_flag:3,low_statement_source_overlap:3",2026-02-16T21:56:48.904558+00:00
doi:10.1016/0010-0285(78)90006-3,TBL-20260216151922-009,queued_table_remake,translation_status_untranslatable_noise,5,5,1.0000,"auto_denoised:5,auto_reconstructed:5,effect_unknown:5,legacy_manual_cleanup_flag:5,low_statement_source_overlap:5",2026-02-16T21:56:48.904558+00:00
doi:10.1016/0010-0285(78)90006-3,TBL-20260216151922-010,queued_table_remake,translation_status_untranslatable_noise,4,4,1.0000,"auto_denoised:4,auto_reconstructed:4,effect_unknown:4,legacy_manual_cleanup_flag:4,low_statement_source_overlap:4",2026-02-16T21:56:48.904558+00:00
doi:10.1016/0010-0285(87)90008-9,TBL-20260216195915-001,queued_table_remake,translation_status_untranslatable_noise,2,2,1.0000,"effect_unknown:2,legacy_manual_cleanup_flag:2,low_statement_source_overlap:2,outcome_unresolved:2,translation_status:untranslatable_noise:2",2026-02-16T21:56:48.904558+00:00
doi:10.1016/0010-0285(87)90008-9,TBL-20260216195915-002,queued_table_remake,translation_status_untranslatable_noise,9,9,1.0000,"effect_unknown:9,legacy_manual_cleanup_flag:9,low_statement_source_overlap:9,outcome_unresolved:9,translation_status:untranslatable_noise:9",2026-02-16T21:56:48.904558+00:00
doi:10.1016/0010-0285(87)90008-9,TBL-20260216195915-003,queued_table_remake,translation_status_untranslatable_noise,4,4,1.0000,"effect_unknown:4,legacy_manual_cleanup_flag:4,low_statement_source_overlap:4,translation_status:untranslatable_noise:4,outcome_unresolved:3",2026-02-16T21:56:48.904558+00:00
doi:10.1016/0010-0285(87)90008-9,TBL-20260216195915-004,queued_table_remake,translation_status_untranslatable_noise,25,25,1.0000,"effect_unknown:25,legacy_manual_cleanup_flag:25,low_statement_source_overlap:25,outcome_unresolved:25,translation_status:untranslatable_noise:25",2026-02-16T21:56:48.904558+00:00
doi:10.1016/0010-0285(87)90008-9,TBL-20260216195915-005,queued_table_remake,translation_status_untranslatable_noise,2,2,1.0000,"effect_unknown:2,environment_unresolved:2,legacy_manual_cleanup_flag:2,low_statement_source_overlap:2,translation_status:untranslatable_noise:2",2026-02-16T21:56:48.904558+00:00
doi:10.1016/0010-0285(87)90008-9,TBL-20260216195915-006,queued_table_remake,translation_status_untranslatable_noise,4,4,1.0000,"effect_unknown:4,legacy_manual_cleanup_flag:4,outcome_unresolved:4,translation_status:untranslatable_noise:4,environment_unresolved:3",2026-02-16T21:56:48.904558+00:00
doi:10.1016/0010-0285(87)90008-9,TBL-20260216195915-007,queued_table_remake,translation_status_untranslatable_noise,6,6,1.0000,"effect_unknown:6,legacy_manual_cleanup_flag:6,low_statement_source_overlap:6,outcome_unresolved:6,translation_status:untranslatable_noise:6",2026-02-16T21:56:48.904558+00:00
doi:10.1016/0010-0285(87)90008-9,TBL-20260216195915-010,queued_table_remake,translation_status_untranslatable_noise,7,7,1.0000,"effect_unknown:7,legacy_manual_cleanup_flag:7,low_statement_source_overlap:7,outcome_unresolved:7,translation_status:untranslatable_noise:7",2026-02-16T21:56:48.904558+00:00
doi:10.1016/0010-0285(87)90008-9,TBL-20260216195915-011,queued_table_remake,translation_status_untranslatable_noise,2,2,1.0000,"effect_unknown:2,environment_unresolved:2,legacy_manual_cleanup_flag:2,low_statement_source_overlap:2,outcome_unresolved:2",2026-02-16T21:56:48.904558+00:00
doi:10.1016/0272-4944(95)90013-6,TBL-20260216195914-001,queued_table_remake,translation_status_untranslatable_noise,2,2,1.0000,"effect_unknown:2,legacy_manual_cleanup_flag:2,low_statement_source_overlap:2,outcome_unresolved:2,translation_status:untranslatable_noise:2",2026-02-16T21:56:48.904558+00:00
doi:10.1016/0272-4944(95)90013-6,TBL-20260216195914-002,queued_table_remake,translation_status_untranslatable_noise,6,6,1.0000,"effect_unknown:6,legacy_manual_cleanup_flag:6,low_statement_source_overlap:6,translation_status:untranslatable_noise:6,outcome_unresolved:4",2026-02-16T21:56:48.904558+00:00
doi:10.1016/0272-4944(95)90013-6,TBL-20260216195914-003,queued_table_remake,translation_status_untranslatable_noise,5,5,1.0000,"effect_unknown:5,legacy_manual_cleanup_flag:5,low_statement_source_overlap:5,outcome_unresolved:5,translation_status:untranslatable_noise:5",2026-02-16T21:56:48.904558+00:00
doi:10.1016/0272-4944(95)90013-6,TBL-20260216195914-004,queued_table_remake,translation_status_untranslatable_noise,3,3,1.0000,"effect_unknown:3,legacy_manual_cleanup_flag:3,low_statement_source_overlap:3,translation_status:untranslatable_noise:3,environment_unresolved:2",2026-02-16T21:56:48.904558+00:00
doi:10.1016/0272-4944(95)90013-6,TBL-20260216195914-005,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/0272-4944(95)90013-6,TBL-20260216195914-006,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/0272-4944(95)90013-6,TBL-20260216195914-007,queued_table_remake,translation_status_untranslatable_noise,13,13,1.0000,"effect_unknown:13,legacy_manual_cleanup_flag:13,low_statement_source_overlap:13,translation_status:untranslatable_noise:13,outcome_unresolved:10",2026-02-16T21:56:48.904558+00:00
doi:10.1016/0272-4944(95)90013-6,TBL-20260216195914-008,queued_table_remake,translation_status_untranslatable_noise,8,8,1.0000,"effect_unknown:8,legacy_manual_cleanup_flag:8,low_statement_source_overlap:8,translation_status:untranslatable_noise:8,outcome_unresolved:7",2026-02-16T21:56:48.904558+00:00
doi:10.1016/b978-0-12-802075-3.00011-5,TBL-20260216152001-001,queued_table_remake,translation_status_untranslatable_noise,4,4,1.0000,"auto_denoised:4,auto_reconstructed:4,effect_unknown:4,legacy_manual_cleanup_flag:4,low_statement_source_overlap:4",2026-02-16T21:56:48.904558+00:00
doi:10.1016/b978-0-12-802075-3.00011-5,TBL-20260216152001-003,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"auto_denoised:1,auto_reconstructed:1,effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/b978-0-12-802075-3.00011-5,TBL-20260216152001-004,queued_table_remake,translation_status_untranslatable_noise,6,6,1.0000,"auto_denoised:6,auto_reconstructed:6,effect_unknown:6,legacy_manual_cleanup_flag:6,low_statement_source_overlap:6",2026-02-16T21:56:48.904558+00:00
doi:10.1016/b978-0-12-802075-3.00011-5,TBL-20260216152001-005,queued_table_remake,translation_status_untranslatable_noise,4,4,1.0000,"auto_denoised:4,auto_reconstructed:4,effect_unknown:4,environment_unresolved:4,legacy_manual_cleanup_flag:4",2026-02-16T21:56:48.904558+00:00
doi:10.1016/b978-0-444-53817-8.00007-4,TBL-20260216195926-001,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,source_row_low_information:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.actpsy.2015.06.005,TBL-20260216152453-001,queued_table_remake,translation_status_untranslatable_noise,10,10,1.0000,"auto_denoised:10,auto_reconstructed:10,effect_unknown:10,legacy_manual_cleanup_flag:10,low_statement_source_overlap:10",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.actpsy.2015.06.005,TBL-20260216152453-003,queued_table_remake,translation_status_untranslatable_noise,6,6,1.0000,"auto_denoised:6,auto_reconstructed:6,effect_unknown:6,legacy_manual_cleanup_flag:6,outcome_unresolved:6",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.actpsy.2021.103285,TBL-20260216195941-005,queued_table_remake,translation_status_untranslatable_noise,2,2,1.0000,"effect_unknown:2,legacy_manual_cleanup_flag:2,low_statement_source_overlap:2,outcome_unresolved:2,source_row_low_information:2",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.actpsy.2021.103285,TBL-20260216195941-006,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,source_row_low_information:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.actpsy.2021.103285,TBL-20260216195941-007,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,source_row_low_information:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.actpsy.2021.103285,TBL-20260216195941-008,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,source_row_low_information:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.actpsy.2021.103285,TBL-20260216195941-009,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,source_row_low_information:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.actpsy.2021.103285,TBL-20260216195941-010,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,source_row_low_information:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.actpsy.2021.103285,TBL-20260216195942-017,queued_table_remake,translation_status_untranslatable_noise,29,2,0.0690,"translation_status:inferred:27,effect_unknown:2,environment_unresolved:2,legacy_manual_cleanup_flag:2,low_statement_source_overlap:2",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.actpsy.2021.103285,TBL-20260216195942-018,queued_table_remake,translation_status_untranslatable_noise,28,1,0.0357,"translation_status:inferred:27,effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.actpsy.2021.103285,TBL-20260216195942-019,queued_table_remake,translation_status_untranslatable_noise,16,11,0.6875,"effect_unknown:11,legacy_manual_cleanup_flag:11,low_statement_source_overlap:11,outcome_unresolved:11,translation_status:untranslatable_noise:11",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.asej.2022.101810,TBL-20260214155418-001,queued_table_remake,translation_status_untranslatable_noise,7,7,1.0000,"auto_denoised:7,auto_reconstructed:7,effect_unknown:7,legacy_manual_cleanup_flag:7,low_statement_source_overlap:7",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.asej.2022.101810,TBL-20260214155418-003,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"auto_denoised:1,auto_reconstructed:1,effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.asej.2022.101810,TBL-20260214155418-004,queued_table_remake,translation_status_untranslatable_noise,4,4,1.0000,"auto_denoised:4,auto_reconstructed:4,effect_unknown:4,legacy_manual_cleanup_flag:4,low_statement_source_overlap:4",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.asej.2022.101810,TBL-20260214155418-005,queued_table_remake,translation_status_untranslatable_noise,2,2,1.0000,"auto_denoised:2,auto_reconstructed:2,effect_unknown:2,legacy_manual_cleanup_flag:2,low_statement_source_overlap:2",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.asej.2022.101810,TBL-20260214192645-001,queued_table_remake,translation_status_untranslatable_noise,7,7,1.0000,"auto_denoised:7,auto_reconstructed:7,effect_unknown:7,legacy_manual_cleanup_flag:7,low_statement_source_overlap:7",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.asej.2022.101810,TBL-20260214192645-003,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"auto_denoised:1,auto_reconstructed:1,effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.asej.2022.101810,TBL-20260214192645-004,queued_table_remake,translation_status_untranslatable_noise,4,4,1.0000,"auto_denoised:4,auto_reconstructed:4,effect_unknown:4,legacy_manual_cleanup_flag:4,low_statement_source_overlap:4",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.asej.2022.101810,TBL-20260214192645-005,queued_table_remake,translation_status_untranslatable_noise,2,2,1.0000,"auto_denoised:2,auto_reconstructed:2,effect_unknown:2,legacy_manual_cleanup_flag:2,low_statement_source_overlap:2",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.asej.2022.101810,TBL-20260215012826-001,queued_table_remake,translation_status_untranslatable_noise,7,7,1.0000,"auto_denoised:7,auto_reconstructed:7,effect_unknown:7,legacy_manual_cleanup_flag:7,low_statement_source_overlap:7",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.asej.2022.101810,TBL-20260215012826-003,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"auto_denoised:1,auto_reconstructed:1,effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.asej.2022.101810,TBL-20260215012826-004,queued_table_remake,translation_status_untranslatable_noise,4,4,1.0000,"auto_denoised:4,auto_reconstructed:4,effect_unknown:4,legacy_manual_cleanup_flag:4,low_statement_source_overlap:4",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.asej.2022.101810,TBL-20260215012826-005,queued_table_remake,translation_status_untranslatable_noise,2,2,1.0000,"auto_denoised:2,auto_reconstructed:2,effect_unknown:2,legacy_manual_cleanup_flag:2,low_statement_source_overlap:2",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.buildenv.2018.04.029,TBL-20260216195942-001,queued_table_remake,translation_status_untranslatable_noise,4,4,1.0000,"effect_unknown:4,environment_unresolved:4,legacy_manual_cleanup_flag:4,low_statement_source_overlap:4,outcome_unresolved:4",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.buildenv.2018.04.029,TBL-20260216195942-002,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.buildenv.2018.04.029,TBL-20260216195945-003,queued_table_remake,translation_status_untranslatable_noise,2,1,0.5000,"translation_status:inferred:1,effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.buildenv.2018.04.029,TBL-20260216195946-005,queued_table_remake,translation_status_untranslatable_noise,2,2,1.0000,"effect_unknown:2,legacy_manual_cleanup_flag:2,low_statement_source_overlap:2,outcome_unresolved:2,source_row_low_information:2",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.buildenv.2018.04.029,TBL-20260216195949-006,queued_table_remake,translation_status_untranslatable_noise,13,11,0.8462,"outcome_unresolved:12,effect_unknown:11,legacy_manual_cleanup_flag:11,low_statement_source_overlap:11,source_row_low_information:11",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.buildenv.2018.04.029,TBL-20260216195949-007,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.buildenv.2018.04.029,TBL-20260216195950-008,queued_table_remake,translation_status_untranslatable_noise,18,18,1.0000,"effect_unknown:18,environment_unresolved:18,legacy_manual_cleanup_flag:18,low_statement_source_overlap:18,outcome_unresolved:18",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.buildenv.2018.04.029,TBL-20260216195950-009,queued_table_remake,translation_status_untranslatable_noise,28,1,0.0357,"translation_status:inferred:27,source_row_low_information:23,statement_low_information:22,effect_unknown:1,environment_unresolved:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.buildenv.2018.04.029,TBL-20260216195953-011,queued_table_remake,translation_status_untranslatable_noise,13,4,0.3077,"source_row_low_information:11,translation_status:inferred:9,statement_low_information:7,effect_unknown:4,environment_unresolved:4",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.buildenv.2021.108733,TBL-20260214160930-001,queued_table_remake,translation_status_untranslatable_noise,8,8,1.0000,"auto_denoised:8,auto_reconstructed:8,effect_unknown:8,legacy_manual_cleanup_flag:8,low_statement_source_overlap:8",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.buildenv.2021.108733,TBL-20260214160930-003,queued_table_remake,translation_status_untranslatable_noise,2,2,1.0000,"auto_denoised:2,auto_reconstructed:2,effect_unknown:2,environment_unresolved:2,legacy_manual_cleanup_flag:2",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.buildenv.2021.108733,TBL-20260214160930-004,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"auto_denoised:1,auto_reconstructed:1,effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.buildenv.2021.108733,TBL-20260214160930-005,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"auto_denoised:1,auto_reconstructed:1,effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.compfluid.2019.06.031,TBL-20260216200033-003,queued_table_remake,translation_status_untranslatable_noise,5,1,0.2000,"translation_status:inferred:4,effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.compfluid.2019.06.031,TBL-20260216200034-006,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.compfluid.2019.06.031,TBL-20260216200034-009,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.compfluid.2019.06.031,TBL-20260216200034-011,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.compfluid.2019.06.031,TBL-20260216200035-014,queued_table_remake,translation_status_untranslatable_noise,2,2,1.0000,"effect_unknown:2,environment_unresolved:2,legacy_manual_cleanup_flag:2,low_statement_source_overlap:2,outcome_unresolved:2",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.compfluid.2019.06.031,TBL-20260216200035-015,queued_table_remake,translation_status_untranslatable_noise,2,2,1.0000,"effect_unknown:2,environment_unresolved:2,legacy_manual_cleanup_flag:2,low_statement_source_overlap:2,outcome_unresolved:2",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.compfluid.2019.06.031,TBL-20260216200036-016,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"effect_unknown:1,legacy_manual_cleanup_flag:1,low_statement_source_overlap:1,outcome_unresolved:1,source_row_low_information:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.enbuild.2022.112079,TBL-20260214155716-001,queued_table_remake,translation_status_untranslatable_noise,1,1,1.0000,"auto_denoised:1,auto_reconstructed:1,effect_unknown:1,environment_unresolved:1,legacy_manual_cleanup_flag:1",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.envres.2020.110169,TBL-20260216200045-001,queued_table_remake,translation_status_untranslatable_noise,3,3,1.0000,"effect_unknown:3,legacy_manual_cleanup_flag:3,low_statement_source_overlap:3,outcome_unresolved:3,source_row_low_information:3",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.erss.2016.02.008,TBL-20260216200057-002,queued_table_remake,translation_status_untranslatable_noise,5,5,1.0000,"effect_unknown:5,legacy_manual_cleanup_flag:5,low_statement_source_overlap:5,outcome_unresolved:5,translation_status:untranslatable_noise:5",2026-02-16T21:56:48.904558+00:00
doi:10.1016/j.erss.2016.02.008,TBL-20260216200057-003,queued_table_remake,translation_status_untranslatable_noise,3,3,1.0000,"effect_unknown:3,environment_unresolved:3,legacy_manual_cleanup_flag:3,low_statement_source_overlap:3,outcome_unresolved:3",2026-02-16T21:56:48.904558+00:00
