paper_id,doi,title,year,venue,status,article_type_family,article_type_predicted_family,article_type_confidence,article_type_runner_up,article_type_margin,article_type_signals,article_type_diagnostics,type_review_flags,processed_at
doi:10.1371/journal.pone.0243259,10.1371/journal.pone.0243259,"Abrupt light transitions in illuminance and correlated colour temperature result in different temporal dynamics and interindividual variability for sensation, comfort and alertness",2021,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:25:50.253223+00:00
doi:10.1371/journal.pone.0265412,10.1371/journal.pone.0265412,Aesthetic judgment of architecture for Chinese observers,2022,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:25:50.253223+00:00
doi:10.14288/1.0071305,10.14288/1.0071305,Wood in the human environment : restorative properties of wood in the built indoor environment,2010,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T22:28:25.188173+00:00
doi:10.1613/jair.301,10.1613/jair.301,Reinforcement Learning: A Survey,1996,Journal of Artificial Intelligence Research,completed_pdf_extracted,unknown,thought_piece,0.4000,empirical_v2,0.2000,title_pattern:perspective,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T22:28:47.377969+00:00
doi:10.17179/excli2021-3974,10.17179/excli2021-3974,Effect of warm/cool white lights on visual perception and mood in warm/cool color environments,2021,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T22:28:47.377969+00:00
doi:10.17863/cam.41365,10.17863/cam.41365,Tranquillity by design - Architectural and landscape interventions to improve the soundscape quality in urban areas exposed to aircraft noise,2019,,completed_pdf_extracted,unknown,observational_field,0.3636,thought_piece,0.0000,title_pattern:in[-\s]?situ,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T22:33:09.178011+00:00
doi:10.18419/opus-9385,10.18419/opus-9385,"Simultaneous optimization of office building facades in terms of both energy consumption and transparency in hot arid climates, analysed on the example of Cairo",2017,,failed,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:35:22.583863+00:00
doi:10.24382/5191,10.24382/5191,"Integrating Natural Light for Wellbeing, Performance, and Quality Care Delivery in Healthcare Environments",2024,,completed_pdf_extracted,unknown,mixed_methods,0.4545,empirical_v2,0.5000,title_pattern:mixed[-\s]?method,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:36:39.030813+00:00
doi:10.25916/sut.26402764.v1,10.25916/sut.26402764.v1,The impact of nonvisual effects of daylight on building occupants: Implications on lighting standards and human centric lighting design,2024,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:37:35.065691+00:00
doi:10.26204/kluedo/7316,10.26204/kluedo/7316,Exploring effects of lighting in physical and virtual spaces,2023,,completed_pdf_extracted,unknown,narrative_review,0.3636,thought_piece,0.0000,title_pattern:(?<!systematic\s)review(?!\s+of\s+the\s+literature),downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T22:38:09.051954+00:00
doi:10.3389/fbuil.2024.1431780,10.3389/fbuil.2024.1431780,Exploring building materials: human skin as a sensory reference in the absence of visual cues,2024,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:38:26.272355+00:00
doi:10.3389/ffgc.2023.1218134,10.3389/ffgc.2023.1218134,"Effects of forest spatial types, element compositions and forest stands on restorative potential and aesthetic preference",2023,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:38:33.943557+00:00
doi:10.3389/fnhum.2021.771711,10.3389/fnhum.2021.771711,The Effects of Working Memory Load on Auditory Distraction in Adults With Attention Deficit Hyperactivity Disorder,2021,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:38:44.049650+00:00
doi:10.3389/fpsyg.2015.00637,10.3389/fpsyg.2015.00637,Ecological validity of virtual environments to assess human navigation ability,2015,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:39:14.610297+00:00
doi:10.3389/fpsyg.2020.560833,10.3389/fpsyg.2020.560833,"Multisensory, Nature-Inspired Recharge Rooms Yield Short-Term Reductions in Perceived Stress Among Frontline Healthcare Workers",2020,Frontiers in Psychology,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:40:37.795340+00:00
doi:10.3389/fpsyg.2021.699962,10.3389/fpsyg.2021.699962,Aesthetics and Psychological Effects of Fractal Based Design,2021,Frontiers in Psychology,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T22:40:51.501391+00:00
doi:10.3389/frsc.2021.690055,10.3389/frsc.2021.690055,Access to Daylight and Views Improves Physical and Emotional Wellbeing of Office Workers: A Crossover Study,2021,Frontiers in Sustainable Cities,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T22:41:05.192289+00:00
doi:10.3390/app11093942,10.3390/app11093942,Indoor Acoustic Requirements for Autism-Friendly Spaces,2021,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T22:41:13.526361+00:00
doi:10.3390/buildings13082000,10.3390/buildings13082000,Perception of Color in Architecture and Urban Space,2023,Buildings,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:41:21.926072+00:00
doi:10.3390/buildings14041115,10.3390/buildings14041115,"Impacts of Static Lighting in Confined Spaces on the Circadian Parameters, Alertness, Performance and Well-Being",2024,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:41:30.628053+00:00
doi:10.3390/buildings14103293,10.3390/buildings14103293,Enhancing Cognitive Performance and Physiological Benefit in Workspaces Through Patterns of Biophilic Design: A Restorative Approach,2024,Buildings,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:41:37.510573+00:00
doi:10.3390/gels4020043,10.3390/gels4020043,Advanced Recycled Polyethylene Terephthalate Aerogels from Plastic Waste for Acoustic and Thermal Insulation Applications,2018,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:42:52.120572+00:00
doi:10.3390/ijerph110202108,10.3390/ijerph110202108,"Effects of Age, Season, Gender and Urban-Rural Status on Time-Activity: Canadian Human Activity Pattern Survey 2 (CHAPS 2)",2014,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:43:04.731618+00:00
doi:10.3390/ijerph16244934,10.3390/ijerph16244934,"The Association between Ground Floor Features and Public Open Space Face-To-Face Interactions: Evidence from Nantou Village, Shenzhen",2019,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:43:11.630679+00:00
doi:10.3390/ijerph182312510,10.3390/ijerph182312510,The Living Space: Psychological Well-Being and Mental Health in Response to Interiors Presented in Virtual Reality,2021,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T22:43:20.009733+00:00
doi:10.3390/s22218135,10.3390/s22218135,Stress Monitoring Using Wearable Sensors: A Pilot Study and Stress-Predict Dataset,2022,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T22:43:32.436212+00:00
doi:10.3390/s24123944,10.3390/s24123944,Using Graphs to Perform Effective Sensor-Based Human Activity Recognition in Smart Homes,2024,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:43:35.787755+00:00
doi:10.3390/su12051830,10.3390/su12051830,Examining the Quasi-Public Spaces in Commercial Complexes,2020,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:44:01.420611+00:00
doi:10.3390/su12104263,10.3390/su12104263,Towards a Sustainable Indoor Lighting Design: Effects of Artificial Light on the Emotional State of Adolescents in the Classroom,2020,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:44:09.231141+00:00
doi:10.3390/su13168816,10.3390/su13168816,Analysis of the Impact of Working Environment Factors on Employee’s Health and Wellbeing; Workplace Lighting Design Evaluation and Improvement,2021,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T22:44:22.442473+00:00
doi:10.3390/su152216104,10.3390/su152216104,Examining the Impact of Crowding Perception on the Generation of Negative Emotions among Users of Small Urban Micro Public Spaces,2023,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:44:39.066035+00:00
doi:10.3390/su162310251,10.3390/su162310251,Color as a Key Factor in Creating Sustainable Living Spaces for Seniors,2024,,completed_pdf_extracted,unknown,empirical_v2,0.3273,narrative_review,0.3000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T22:44:53.800045+00:00
doi:10.3758/s13421-021-01209-7,10.3758/s13421-021-01209-7,Individual differences in mental imagery in different modalities and levels of intentionality,2022,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:45:01.311451+00:00
doi:10.3758/s13428-019-01242-0,10.3758/s13428-019-01242-0,Studying human behavior with virtual reality: The Unity Experiment Framework,2020,,completed_pdf_extracted,unknown,case_study,0.4000,empirical_v2,0.2000,title_pattern:case\s+study,theory_mentions_deweighted_due_to_empirical_core|downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T22:45:09.979491+00:00
doi:10.48550/arxiv.2309.15840,10.48550/arxiv.2309.15840,How to Catch an AI Liar: Lie Detection in Black-Box LLMs by Asking Unrelated Questions,2023,,completed_pdf_extracted,unknown,empirical_v2,0.4000,observational_field,0.7000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:45:22.637535+00:00
doi:10.5120/ijca2016908617,10.5120/ijca2016908617,Hybrid Visualization of the Medical Images Data Sets,2016,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T22:45:31.242943+00:00
doi:10.5281/zenodo.7191265,10.5281/zenodo.7191265,Generators of Architectural Atmosphere,2022,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T22:45:37.775315+00:00
doi:10.54864/planarch.1491955,10.54864/planarch.1491955,Integrating Nature into Academic Spaces: Biophilic Campus,2024,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T22:46:10.922615+00:00
doi:10.7302/1414,10.7302/1414,Aural Architecture as Affect: Understanding the Impact of Acoustic Environments on Human Experience,2021,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:46:26.004572+00:00
sha256:4f30e0b5608b,,Room acoustics and cognitive load when listening to speech,2010,"Publications (Konstfack University of Arts, Crafts, and Design)",completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:46:49.140902+00:00
zotero:2K5RUFVM,,The auditory centre: research and design of acoustic environments and spatial sound projects,2008,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T22:49:35.187642+00:00
zotero:6TNNU66U,,"Learning to act with objects, relations and physics",,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:51:38.544520+00:00
zotero:878RTY64,,A landscape analysis: Investigating restorative features within urban greening,,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:51:57.679510+00:00
zotero:F4X7UZLU,,Human Centric School Lighting,2015,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:53:12.417702+00:00
zotero:FIZG8FDN,10.3389/fpsyg.2022.933344,The contour effect: Differences in the aesthetic preference and stress response to photo-realistic living environments,2022,Frontiers in Psychology,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T22:53:41.293945+00:00
zotero:MRZL6AGQ,,Creating a psychologically supportive environment through aural architecture,2017,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T22:54:31.910848+00:00
zotero:Q5YDAT65,,Evaluation of the Impact of Design Parameters on the Acoustic Environment Perceived by Primary Students,2024,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:54:50.864798+00:00
zotero:SUUECVYU,,Thermal Pleasure and Alliesthesia in the Built Environment,,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T22:55:07.502808+00:00
zotero:TFKWSKYP,,Play That One Again: the Effect of Music Tempo on Consumer Behaviour in a Restaurant,,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:55:17.553731+00:00
zotero:TR3IUBWZ,,Cognitive architecture: designing for how we respond to the built environment,2021,,completed_pdf_extracted,unknown,narrative_review,0.4545,empirical_v2,0.5000,title_pattern:(?<!systematic\s)review(?!\s+of\s+the\s+literature),downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-16T22:55:46.280874+00:00
zotero:UGQXI6YQ,,"Revealing architectural design: methods, frameworks and tools",2014,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-16T22:55:55.847811+00:00
