paper_id,source_table_id,table_status,rows_total,verified_strong,verified_weak,suspect_rule,suspect_table,low_info_source_rows,env_resolved_rows,out_resolved_rows,effect_known_rows,auto_reconstructed_rows,auto_denoised_rows,top_reasons
doi:10.1016/0272-4944(95)90013-6,TBL-20260216230458-003,suspect_rule_alignment,5,0,0,5,0,0,5,5,0,0,0,"low_statement_source_overlap:5,effect_unknown:5,translation_status:untranslatable_noise:5"
doi:10.1016/0272-4944(95)90013-6,TBL-20260216230458-004,suspect_rule_alignment,3,0,0,3,0,0,3,3,0,0,0,"low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3"
doi:10.1016/0272-4944(95)90013-6,TBL-20260216230458-005,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1016/0272-4944(95)90013-6,TBL-20260216230458-006,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1016/0272-4944(95)90013-6,TBL-20260216230458-007,suspect_rule_alignment,13,0,0,13,0,0,13,13,0,0,0,"low_statement_source_overlap:13,effect_unknown:13,translation_status:untranslatable_noise:13"
doi:10.1016/0272-4944(95)90013-6,TBL-20260216230458-008,suspect_rule_alignment,8,0,0,8,0,0,8,8,0,0,0,"low_statement_source_overlap:8,effect_unknown:8,translation_status:untranslatable_noise:8"
doi:10.1016/b978-0-12-802075-3.00011-5,TBL-20260216230512-001,suspect_rule_alignment,4,0,0,4,0,0,4,4,0,0,0,"low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4"
doi:10.1016/b978-0-12-802075-3.00011-5,TBL-20260216230512-003,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1016/b978-0-12-802075-3.00011-5,TBL-20260216230512-004,suspect_rule_alignment,6,0,0,6,0,0,6,6,0,0,0,"low_statement_source_overlap:6,effect_unknown:6,translation_status:untranslatable_noise:6"
doi:10.1016/b978-0-12-802075-3.00011-5,TBL-20260216230512-005,suspect_rule_alignment,4,0,0,4,0,0,4,4,0,0,0,"low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4"
doi:10.1016/j.actpsy.2015.06.005,TBL-20260216230521-001,suspect_rule_alignment,10,0,0,10,0,0,10,10,0,0,0,"low_statement_source_overlap:10,effect_unknown:10,translation_status:untranslatable_noise:10"
doi:10.1016/j.actpsy.2015.06.005,TBL-20260216230521-003,suspect_rule_alignment,6,0,0,4,2,2,6,6,0,0,0,"low_statement_source_overlap:6,effect_unknown:6,translation_status:untranslatable_noise:6,source_row_low_information:2"
doi:10.1016/j.actpsy.2021.103285,TBL-20260216230532-019,suspect_rule_alignment,16,5,0,10,1,1,16,15,5,0,0,"low_statement_source_overlap:11,effect_unknown:11,translation_status:untranslatable_noise:11,translation_status:inferred:5,source_row_low_information:1,outcome_unresolved:1"
doi:10.1016/j.asej.2022.101810,TBL-20260216230600-001,suspect_rule_alignment,7,0,0,7,0,0,7,7,0,0,0,"low_statement_source_overlap:7,effect_unknown:7,translation_status:untranslatable_noise:7"
doi:10.1016/j.asej.2022.101810,TBL-20260216230600-003,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1016/j.asej.2022.101810,TBL-20260216230600-004,suspect_rule_alignment,4,0,0,4,0,0,4,4,0,0,0,"low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4"
doi:10.1016/j.asej.2022.101810,TBL-20260216230600-005,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.1016/j.buildenv.2021.108733,TBL-20260216230616-001,suspect_rule_alignment,8,0,0,6,2,2,8,8,0,0,0,"low_statement_source_overlap:8,effect_unknown:8,translation_status:untranslatable_noise:8,source_row_low_information:2"
doi:10.1016/j.buildenv.2021.108733,TBL-20260216230616-003,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.1016/j.buildenv.2021.108733,TBL-20260216230616-004,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1016/j.buildenv.2021.108733,TBL-20260216230616-005,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1016/j.compfluid.2019.06.031,TBL-20260216230626-006,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1016/j.compfluid.2019.06.031,TBL-20260216230627-009,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1016/j.compfluid.2019.06.031,TBL-20260216230629-014,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.1016/j.compfluid.2019.06.031,TBL-20260216230630-015,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.1016/j.enbuild.2022.112079,TBL-20260216230719-001,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1016/j.erss.2016.02.008,TBL-20260216230728-002,suspect_rule_alignment,5,0,0,5,0,0,5,5,0,0,0,"low_statement_source_overlap:5,effect_unknown:5,translation_status:untranslatable_noise:5"
doi:10.1016/j.erss.2016.02.008,TBL-20260216230728-003,suspect_rule_alignment,3,0,0,3,0,0,3,3,0,0,0,"low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3"
doi:10.1016/j.erss.2016.02.008,TBL-20260216230728-004,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1016/j.erss.2016.02.008,TBL-20260216230728-011,suspect_rule_alignment,4,0,0,4,0,0,4,4,0,0,0,"low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4"
doi:10.1016/j.tics.2010.06.008,TBL-20260216230758-001,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.1016/j.tics.2010.06.008,TBL-20260216230758-003,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1016/j.tics.2010.06.008,TBL-20260216230758-004,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.1037/a0037983,TBL-20260216231034-001,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.1037/a0037983,TBL-20260216231034-002,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1037/aca0000359,TBL-20260216231022-002,suspect_rule_alignment,10,0,0,10,0,0,10,10,0,0,0,"low_statement_source_overlap:10,effect_unknown:10,translation_status:untranslatable_noise:10"
doi:10.1068/b2725,TBL-20260216231103-001,suspect_rule_alignment,18,0,0,18,0,0,18,18,0,0,0,"low_statement_source_overlap:18,effect_unknown:18,translation_status:untranslatable_noise:18"
doi:10.1068/b33050,TBL-20260216231102-002,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1073/pnas.2112318119,TBL-20260216231152-002,suspect_rule_alignment,17,1,0,16,0,0,17,17,1,0,0,"low_statement_source_overlap:16,effect_unknown:16,translation_status:untranslatable_noise:16,translation_status:inferred:1"
doi:10.1073/pnas.2112318119,TBL-20260216231153-007,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1073/pnas.2112318119,TBL-20260216231153-010,suspect_rule_alignment,9,4,0,5,0,0,9,9,4,0,0,"low_statement_source_overlap:5,effect_unknown:5,translation_status:untranslatable_noise:5,translation_status:inferred:4"
doi:10.1073/pnas.2112318119,TBL-20260216231153-011,suspect_rule_alignment,16,1,0,14,1,1,16,16,1,0,0,"low_statement_source_overlap:15,effect_unknown:15,translation_status:untranslatable_noise:15,source_row_low_information:1,translation_status:inferred:1"
doi:10.1073/pnas.2112318119,TBL-20260216231153-014,suspect_rule_alignment,8,4,0,4,0,0,8,8,4,0,0,"low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4,translation_status:inferred:4"
doi:10.1080/00038628.2018.1523129,TBL-20260216231159-001,suspect_rule_alignment,8,0,0,8,0,0,8,8,0,0,0,"low_statement_source_overlap:8,effect_unknown:8,translation_status:untranslatable_noise:8"
doi:10.1080/00038628.2018.1523129,TBL-20260216231159-002,suspect_rule_alignment,6,0,0,5,1,1,6,6,0,0,0,"low_statement_source_overlap:6,effect_unknown:6,translation_status:untranslatable_noise:6,source_row_low_information:1"
doi:10.1080/00038628.2018.1523129,TBL-20260216231159-003,suspect_rule_alignment,7,0,0,7,0,0,7,7,0,0,0,"low_statement_source_overlap:7,effect_unknown:7,translation_status:untranslatable_noise:7"
doi:10.1080/00038628.2018.1523129,TBL-20260216231159-004,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1080/00140130903154579,TBL-20260216231218-001,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.1080/00140130903154579,TBL-20260216231218-004,suspect_rule_alignment,3,0,0,3,0,0,3,3,0,0,0,"low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3"
doi:10.1080/00140130903154579,TBL-20260216231218-007,suspect_rule_alignment,9,0,0,9,0,0,9,9,0,0,0,"low_statement_source_overlap:9,effect_unknown:9,translation_status:untranslatable_noise:9"
doi:10.1080/00140130903154579,TBL-20260216231218-008,suspect_rule_alignment,13,0,0,13,0,0,13,13,0,0,0,"low_statement_source_overlap:13,effect_unknown:13,translation_status:untranslatable_noise:13"
doi:10.1080/00140130903154579,TBL-20260216231218-012,suspect_rule_alignment,5,0,0,5,0,0,5,5,0,0,0,"low_statement_source_overlap:5,effect_unknown:5,translation_status:untranslatable_noise:5"
doi:10.1080/00140130903154579,TBL-20260216231218-013,suspect_rule_alignment,8,0,0,8,0,0,8,8,0,0,0,"low_statement_source_overlap:8,effect_unknown:8,translation_status:untranslatable_noise:8"
doi:10.1080/00140130903154579,TBL-20260216231218-014,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1080/00140130903154579,TBL-20260216231218-015,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1080/00140130903154579,TBL-20260216231218-016,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1080/00140130903154579,TBL-20260216231218-017,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.1080/01441647.2012.712555,TBL-20260216231231-001,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1080/01441647.2012.712555,TBL-20260216231231-002,suspect_rule_alignment,4,0,0,4,0,0,4,4,0,0,0,"low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4"
doi:10.1080/01441647.2012.712555,TBL-20260216231231-003,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.1080/01441647.2012.712555,TBL-20260216231231-004,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1080/01441647.2012.712555,TBL-20260216231231-005,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1080/01441647.2012.712555,TBL-20260216231231-006,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.1080/01441647.2012.712555,TBL-20260216231231-007,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1080/01441647.2012.712555,TBL-20260216231231-008,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.1080/01441647.2012.712555,TBL-20260216231231-009,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1080/01441647.2012.712555,TBL-20260216231231-010,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1080/01441647.2012.712555,TBL-20260216231231-011,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1080/01441647.2012.712555,TBL-20260216231231-012,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1080/01441647.2012.712555,TBL-20260216231231-013,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.1080/01441647.2012.712555,TBL-20260216231231-014,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1080/13602365.2024.2331505,TBL-20260216231302-001,suspect_rule_alignment,3,0,0,3,0,0,3,3,0,0,0,"low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3"
doi:10.1080/13602365.2024.2331505,TBL-20260216231302-002,suspect_rule_alignment,4,0,0,4,0,0,4,4,0,0,0,"low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4"
doi:10.1080/13602365.2024.2331505,TBL-20260216231302-003,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1080/13602365.2024.2331505,TBL-20260216231302-004,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1080/13602365.2024.2331505,TBL-20260216231302-005,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.1080/13602365.2024.2331505,TBL-20260216231302-006,suspect_rule_alignment,3,0,0,2,1,1,3,3,0,0,0,"low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3,source_row_low_information:1"
doi:10.1080/23744731.2022.2049639,TBL-20260216231308-001,suspect_rule_alignment,5,0,0,5,0,0,5,5,0,0,0,"low_statement_source_overlap:5,effect_unknown:5,translation_status:untranslatable_noise:5"
doi:10.1093/cercor/bhr310,TBL-20260216231317-002,suspect_rule_alignment,9,0,0,9,0,0,9,9,0,0,0,"low_statement_source_overlap:9,effect_unknown:9,translation_status:untranslatable_noise:9"
doi:10.1093/cercor/bhr310,TBL-20260216231317-003,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1093/cercor/bhr310,TBL-20260216231317-004,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.1093/oxfordhb/9780198735410.013.10,TBL-20260216231658-001,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"effect_unknown:2,translation_status:untranslatable_noise:2,low_statement_source_overlap:1"
doi:10.1111/cogs.12518,TBL-20260216231835-039,suspect_rule_alignment,4,2,0,1,1,1,4,3,2,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2,translation_status:inferred:2,source_row_low_information:1,outcome_unresolved:1"
doi:10.1111/cogs.12518,TBL-20260216231835-069,suspect_rule_alignment,4,2,0,1,1,1,4,3,2,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2,translation_status:inferred:2,source_row_low_information:1,outcome_unresolved:1"
doi:10.1111/cogs.12518,TBL-20260216231836-105,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1111/j.1559-1816.1971.tb00350.x,TBL-20260216232040-001,suspect_rule_alignment,6,0,0,6,0,0,6,6,0,0,0,"low_statement_source_overlap:6,effect_unknown:6,translation_status:untranslatable_noise:6"
doi:10.1111/j.1559-1816.1971.tb00350.x,TBL-20260216232040-002,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1111/j.1559-1816.1971.tb00350.x,TBL-20260216232040-003,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1111/j.1939-1668.2004.tb00398.x,TBL-20260216232044-001,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.1111/j.1939-1668.2004.tb00398.x,TBL-20260216232044-004,suspect_rule_alignment,8,0,0,8,0,0,8,8,0,0,0,"low_statement_source_overlap:8,effect_unknown:8,translation_status:untranslatable_noise:8"
doi:10.1111/j.1939-1668.2004.tb00398.x,TBL-20260216232044-005,suspect_rule_alignment,10,0,0,10,0,0,9,9,0,0,0,"low_statement_source_overlap:10,effect_unknown:10,translation_status:untranslatable_noise:10,environment_unresolved:1,outcome_unresolved:1"
doi:10.1111/j.1939-1668.2004.tb00398.x,TBL-20260216232044-006,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.1111/joid.12165,TBL-20260216232050-004,suspect_rule_alignment,2,1,0,1,0,0,2,2,1,0,0,"translation_status:inferred:1,low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1111/psyp.14121,TBL-20260216232055-004,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1111/psyp.14121,TBL-20260216232055-006,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1111/sjop.12171,TBL-20260216232102-001,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1111/sjop.12171,TBL-20260216232102-002,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.1113/jphysiol.2009.172445,TBL-20260216232104-001,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.1113/jphysiol.2009.172445,TBL-20260216232104-002,suspect_rule_alignment,4,0,0,4,0,0,4,4,0,0,0,"low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4"
doi:10.1113/jphysiol.2009.172445,TBL-20260216232104-003,suspect_rule_alignment,3,0,0,2,1,1,3,3,0,0,0,"low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3,source_row_low_information:1"
doi:10.1113/jphysiol.2009.172445,TBL-20260216232104-004,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1113/jphysiol.2009.172445,TBL-20260216232104-005,suspect_rule_alignment,22,0,0,22,0,0,22,22,0,0,0,"low_statement_source_overlap:22,effect_unknown:22,translation_status:untranslatable_noise:22"
doi:10.1113/jphysiol.2009.172445,TBL-20260216232104-007,suspect_rule_alignment,24,0,0,22,2,2,24,24,0,0,0,"low_statement_source_overlap:24,effect_unknown:24,translation_status:untranslatable_noise:24,source_row_low_information:2"
doi:10.1113/jphysiol.2009.172445,TBL-20260216232104-008,suspect_rule_alignment,10,0,0,10,0,0,10,10,0,0,0,"low_statement_source_overlap:10,effect_unknown:10,translation_status:untranslatable_noise:10"
doi:10.1113/jphysiol.2009.172445,TBL-20260216232104-009,suspect_rule_alignment,19,0,0,18,1,1,19,19,0,0,0,"low_statement_source_overlap:19,effect_unknown:19,translation_status:untranslatable_noise:19,source_row_low_information:1"
doi:10.1113/jphysiol.2009.172445,TBL-20260216232104-010,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1113/jphysiol.2009.172445,TBL-20260216232104-011,suspect_rule_alignment,7,0,0,7,0,0,7,7,0,0,0,"low_statement_source_overlap:7,effect_unknown:7,translation_status:untranslatable_noise:7"
doi:10.1121/1.1490363,TBL-20260216232120-001,suspect_rule_alignment,11,0,0,11,0,0,11,11,0,0,0,"low_statement_source_overlap:11,effect_unknown:11,translation_status:untranslatable_noise:11"
doi:10.1121/1.1490363,TBL-20260216232120-002,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1121/1.1490363,TBL-20260216232120-003,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.1121/1.1490363,TBL-20260216232120-006,suspect_rule_alignment,2,0,0,2,0,0,1,1,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2,environment_unresolved:1,outcome_unresolved:1"
doi:10.1121/1.1490363,TBL-20260216232120-007,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1121/1.1918154,TBL-20260216232128-001,suspect_rule_alignment,5,0,0,5,0,0,5,5,0,0,0,"low_statement_source_overlap:5,effect_unknown:5,translation_status:untranslatable_noise:5"
doi:10.1121/1.1918154,TBL-20260216232128-004,suspect_rule_alignment,11,0,0,11,0,0,11,11,0,0,0,"low_statement_source_overlap:11,effect_unknown:11,translation_status:untranslatable_noise:11"
doi:10.1121/1.1918154,TBL-20260216232128-006,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.1121/1.1918154,TBL-20260216232128-007,suspect_rule_alignment,6,0,0,5,1,1,6,6,0,0,0,"low_statement_source_overlap:6,effect_unknown:6,translation_status:untranslatable_noise:6,source_row_low_information:1"
doi:10.1121/1.1918154,TBL-20260216232128-008,suspect_rule_alignment,4,0,0,4,0,0,4,4,0,0,0,"low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4"
doi:10.1121/1.1918154,TBL-20260216232128-009,suspect_rule_alignment,10,0,0,10,0,0,10,10,0,0,0,"low_statement_source_overlap:10,effect_unknown:10,translation_status:untranslatable_noise:10"
doi:10.1121/1.1918154,TBL-20260216232128-010,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.1121/1.1918154,TBL-20260216232128-011,suspect_rule_alignment,2,0,0,2,0,0,2,2,0,0,0,"low_statement_source_overlap:2,effect_unknown:2,translation_status:untranslatable_noise:2"
doi:10.1121/1.1918154,TBL-20260216232128-014,suspect_rule_alignment,4,0,0,4,0,0,4,4,0,0,0,"low_statement_source_overlap:4,effect_unknown:4,translation_status:untranslatable_noise:4"
doi:10.1121/1.1918154,TBL-20260216232128-018,suspect_rule_alignment,12,0,0,12,0,0,12,12,0,0,0,"low_statement_source_overlap:12,effect_unknown:12,translation_status:untranslatable_noise:12"
doi:10.1121/1.1918154,TBL-20260216232128-019,suspect_rule_alignment,3,0,0,3,0,0,3,3,0,0,0,"low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3"
doi:10.1121/1.2839283,TBL-20260216232140-005,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1146/annurev-neuro-072116-031215,TBL-20260216232200-001,suspect_rule_alignment,9,0,0,8,1,1,9,9,0,0,0,"low_statement_source_overlap:9,effect_unknown:9,translation_status:untranslatable_noise:9,source_row_low_information:1"
doi:10.1146/annurev-neuro-072116-031215,TBL-20260216232200-002,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1146/annurev-neuro-072116-031215,TBL-20260216232200-008,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1146/annurev-neuro-072116-031215,TBL-20260216232200-010,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1146/annurev-neuro-072116-031215,TBL-20260216232200-012,suspect_rule_alignment,5,0,0,3,2,2,5,5,0,0,0,"low_statement_source_overlap:5,effect_unknown:5,translation_status:untranslatable_noise:5,source_row_low_information:2"
doi:10.1146/annurev-neuro-072116-031215,TBL-20260216232200-013,suspect_rule_alignment,1,0,0,1,0,0,1,1,0,0,0,"low_statement_source_overlap:1,effect_unknown:1,translation_status:untranslatable_noise:1"
doi:10.1146/annurev-neuro-072116-031215,TBL-20260216232200-014,suspect_rule_alignment,3,0,0,3,0,0,3,3,0,0,0,"low_statement_source_overlap:3,effect_unknown:3,translation_status:untranslatable_noise:3"
