paper_id,doi,title,year,venue,status,article_type_family,article_type_predicted_family,article_type_confidence,article_type_runner_up,article_type_margin,article_type_signals,article_type_diagnostics,type_review_flags,processed_at
doi:10.3389/fpsyg.2014.00440,10.3389/fpsyg.2014.00440,The subjective meaning of cognitive architecture: A Marrian analysis,2014,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:20:05.453993+00:00
doi:10.1016/j.healthplace.2013.01.001,10.1016/j.healthplace.2013.01.001,When walking in nature is not restorative-the role of prospect and refuge,2013,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:20:05.453993+00:00
doi:10.3390/ijerph6092332,10.3390/ijerph6092332,Biophilia: Does Visual Contact with Nature Impact on Health and Well-Being?,2009,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:20:05.453993+00:00
doi:10.1007/s10086-016-1597-9,10.1007/s10086-016-1597-9,Physiological effects of wood on humans: a review,2017,,completed_pdf_extracted,unknown,narrative_review,0.4000,empirical_v2,0.2000,title_pattern:(?<!systematic\s)review(?!\s+of\s+the\s+literature),downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T15:02:00.979429+00:00
doi:10.3390/ijerph110202108,10.3390/ijerph110202108,"Effects of Age, Season, Gender and Urban-Rural Status on Time-Activity: Canadian Human Activity Pattern Survey 2 (CHAPS 2)",2014,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T18:36:58.330153+00:00
doi:10.1046/j.1365-2869.1996.t01-1-00001.x,10.1046/j.1365-2869.1996.t01-1-00001.x,Enhanced performance in elderly subjects following bright light treatment of sleep maintenance insomnia,1996,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:20:05.453993+00:00
doi:10.1152/ajpregu.00121.2005,10.1152/ajpregu.00121.2005,Time-of-day-dependent effects of bright light exposure on human psychophysiology: comparison of daytime and nighttime exposure,2006,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:20:05.453993+00:00
doi:10.1177/074873099129000614,10.1177/074873099129000614,Light and diurnal cycle affect human heart rate: Possible role for the circadian pacemaker,1999,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:20:05.453993+00:00
doi:10.3390/ijerph14070773,10.3390/ijerph14070773,Physiological Effects of Touching Coated Wood,2017,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:20:05.453993+00:00
doi:10.3390/ijerph14070801,10.3390/ijerph14070801,Physiological Effects of Touching Wood,2017,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:20:05.453993+00:00
doi:10.1186/s10086-020-01876-1,10.1186/s10086-020-01876-1,Positive physiological effects of touching sugi (Cryptomeria japonica) with the sole of the feet,2020,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:20:05.453993+00:00
doi:10.1016/b978-0-444-53817-8.00007-4,10.1016/b978-0-444-53817-8.00007-4,Chapter 7 - Can light make us bright? Effects of light on cognition and sleep,2011,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:20:05.453993+00:00
doi:10.3390/buildings14040957,10.3390/buildings14040957,"Exploring the Impact of Accessibility on Place Attachment in Urban Public Open Spaces: A Case Study of Jiamusi City, China",2024,,completed_pdf_extracted,unknown,case_study,0.4545,empirical_v2,0.5000,title_pattern:case\s+study,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:20:05.453993+00:00
doi:10.1073/pnas.1712125114,10.1073/pnas.1712125114,Redefining community based on place attachment in a connected world,2017,,completed_pdf_extracted,unknown,thought_piece,0.4545,empirical_v2,0.5000,title_pattern:perspective,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:20:05.453993+00:00
doi:10.1177/0885412205286160,10.1177/0885412205286160,Finding Common Ground: The Importance of Place Attachment to Community Participation and Planning,2006,,completed_pdf_extracted,unknown,theoretical,0.4545,empirical_v2,0.5000,title_pattern:framework\s+for\s+understanding,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T23:51:41.904963+00:00
doi:10.1111/j.1545-5300.1977.00049.x,10.1111/j.1545-5300.1977.00049.x,"Architecture: Effect of Territory, Boundary, and Orientation on Family Functioning",1977,,completed_pdf_no_claims,narrative_review,narrative_review,0.7091,conceptual_framework,0.2000,title_pattern:(?<!systematic\s)review(?!\s+of\s+the\s+literature)|review_hits:review of,,classifier_flagged|low_margin,2026-02-14T11:20:05.453993+00:00
doi:10.3390/su13115891,10.3390/su13115891,Health and Happiness in the New Urban Agenda: The Central Role of Public Space,2021,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:20:05.453993+00:00
doi:10.3390/ijerph16244934,10.3390/ijerph16244934,"The Association between Ground Floor Features and Public Open Space Face-To-Face Interactions: Evidence from Nantou Village, Shenzhen",2019,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T23:51:49.713819+00:00
doi:10.3390/su12051830,10.3390/su12051830,Examining the Quasi-Public Spaces in Commercial Complexes,2020,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T18:39:58.338738+00:00
doi:10.3390/su12104263,10.3390/su12104263,Towards a Sustainable Indoor Lighting Design: Effects of Artificial Light on the Emotional State of Adolescents in the Classroom,2020,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T18:42:58.347793+00:00
doi:10.3390/su13168816,10.3390/su13168816,Analysis of the Impact of Working Environment Factors on Employee’s Health and Wellbeing; Workplace Lighting Design Evaluation and Improvement,2021,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:20:05.453993+00:00
doi:10.3390/buildings14041115,10.3390/buildings14041115,"Impacts of Static Lighting in Confined Spaces on the Circadian Parameters, Alertness, Performance and Well-Being",2024,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:20:05.453993+00:00
doi:10.25916/sut.26402764.v1,10.25916/sut.26402764.v1,The impact of nonvisual effects of daylight on building occupants: Implications on lighting standards and human centric lighting design,2024,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T18:45:58.421319+00:00
doi:10.3389/fpsyg.2020.598859,10.3389/fpsyg.2020.598859,Using Ambient Scent to Enhance Well-Being in the Multisensory Built Environment,2020,,completed_pdf_extracted,unknown,narrative_review,0.4545,empirical_v2,0.5000,title_pattern:(?<!systematic\s)review(?!\s+of\s+the\s+literature),downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:20:05.453993+00:00
zotero:HVUPD9TL,,"The dichotomy of weathering in the cemetery, an investigation of experiences and expressions in landscape architecture",1998,,completed_pdf_extracted,unknown,thought_piece,0.4727,case_study,0.3000,title_pattern:perspective,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:20:05.453993+00:00
zotero:LET7QMBL,,"Materials, Time and Emotion: how materials change in time?",2015,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:20:05.453993+00:00
doi:10.1080/13527258.2017.1286607,10.1080/13527258.2017.1286607,"How are old places different from new places? A psychological investigation of the correlation between patina, spontaneous fantasies, and place attachment",2017,,completed_pdf_extracted,unknown,phenomenological,0.3636,mixed_methods,0.0000,title_pattern:phenomenolog,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:20:05.453993+00:00
doi:10.1525/collabra.335,10.1525/collabra.335,Probing the Person-Patina Relationship: A Correlational Study on the Psychology of Senescent Environments,2020,,completed_pdf_no_claims,unknown,thought_piece,0.4545,empirical_v2,0.5000,title_pattern:opinion,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:20:05.453993+00:00
doi:10.1177/0013916587191001,10.1177/0013916587191001,"Aesthetics, Affect, and Cognition: Environmental Preference from an Evolutionary Perspective",1987,,completed_pdf_no_claims,thought_piece,thought_piece,0.5636,theoretical,0.8000,title_pattern:perspective,,low_confidence,2026-02-14T11:20:05.453993+00:00
doi:10.24002/jarina.v3i2.9119,10.24002/jarina.v3i2.9119,Role of Neuroscience and Artificial Intelligence in Biophilic Architectural Design Based on the Principle of Symbiosis,2024,,error_pdf_timeout,unknown,narrative_review,0.4545,empirical_v2,0.5000,title_pattern:(?<!systematic\s)review(?!\s+of\s+the\s+literature),downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T23:53:04.721993+00:00
doi:10.3389/fpsyg.2020.573041,10.3389/fpsyg.2020.573041,Assessments of Acoustic Environments by Emotions – The Application of Emotion Theory in Soundscape,2020,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:38:53.059018+00:00
doi:10.1068/b33050,10.1068/b33050,From Space Syntax to Space Semantics: A Behaviorally and Perceptually Oriented Methodology for the Efficient Description of the Geometry and Topology of Environments,2008,,error_pdf_timeout,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T23:54:33.589491+00:00
doi:10.54864/planarch.1491955,10.54864/planarch.1491955,Integrating Nature into Academic Spaces: Biophilic Campus,2024,,error_pdf_timeout,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T23:55:48.600260+00:00
doi:10.1002/col.20604,10.1002/col.20604,Color emotions for multi‐colored images,2011,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:38:53.059018+00:00
doi:10.1177/0013916589215001,10.1177/0013916589215001,Environmental Preference: A Comparison of Four Domains of Predictors,1989,,completed_pdf_no_claims,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T23:55:49.085596+00:00
doi:10.3389/ffgc.2023.1218134,10.3389/ffgc.2023.1218134,"Effects of forest spatial types, element compositions and forest stands on restorative potential and aesthetic preference",2023,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:38:53.059018+00:00
doi:10.38027/iccaua2022en0104,10.38027/iccaua2022en0104,"Reinventing the Relationship Between Architecture, Biology and Human Experience",2022,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:38:53.059018+00:00
doi:10.1002/wcs.1238,10.1002/wcs.1238,Haptic perception,2013,,completed_pdf_extracted,unknown,narrative_review,0.4909,thought_piece,0.2000,title_pattern:state\s+of\s+the\s+art,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T15:27:56.120859+00:00
doi:10.3389/fpsyg.2022.864009,10.3389/fpsyg.2022.864009,Body and the Senses in Spatial Experience: The Implications of Kinesthetic and Synesthetic Perceptions for Design Thinking,2022,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:38:53.059018+00:00
doi:10.3389/fbuil.2021.687237,10.3389/fbuil.2021.687237,Multi-Detailed 3D Architectural Framework for Sound Perception Research in Virtual Reality,2021,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:38:53.059018+00:00
doi:10.3390/gels4020043,10.3390/gels4020043,Advanced Recycled Polyethylene Terephthalate Aerogels from Plastic Waste for Acoustic and Thermal Insulation Applications,2018,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:38:53.059018+00:00
doi:10.1002/adfm.201703820,10.1002/adfm.201703820,Graphene Oxide‐Based Lamella Network for Enhanced Sound Absorption,2017,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:38:53.059018+00:00
doi:10.1002/joc.2120,10.1002/joc.2120,Effect of thermal adaptation on seasonal outdoor thermal comfort,2011,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:38:53.059018+00:00
doi:10.3389/fbuil.2024.1431780,10.3389/fbuil.2024.1431780,Exploring building materials: human skin as a sensory reference in the absence of visual cues,2024,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:38:53.059018+00:00
zotero:SMQEULKJ,,Buildings as Habitat: Adaptive Investments in Public Health,,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:38:53.059018+00:00
zotero:7UTCT4T2,,Dichotomic Reciprocity: The Practice of a More Intimate Biomimicry in Architectural Design,2021,,completed_pdf_no_claims,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T23:55:51.072296+00:00
doi:10.1016/j.enbuild.2022.112079,10.1016/j.enbuild.2022.112079,Advocating for view and daylight in buildings: Next steps,2022,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T15:28:04.328180+00:00
doi:10.1145/1077399.1077409,10.1145/1077399.1077409,Low-Level Image Cues in the Perception of Translucent Materials,2005,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:38:53.059018+00:00
zotero:ASSY3K9B,,Towards a New Neuroprosthetic Interior,2021,,completed_pdf_extracted,unknown,thought_piece,0.4545,empirical_v2,0.5000,title_pattern:perspective,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:38:53.059018+00:00
doi:10.18419/opus-9385,10.18419/opus-9385,"Simultaneous optimization of office building facades in terms of both energy consumption and transparency in hot arid climates, analysed on the example of Cairo",2017,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T18:48:58.557506+00:00
doi:10.1016/s0038-092x(02)00036-1,10.1016/s0038-092x(02)00036-1,An overview of daylighting systems,2002,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:38:53.059018+00:00
doi:10.1080/17567505.2020.1699638,10.1080/17567505.2020.1699638,Autism Spectrum Condition and the Built Environment: New Perspectives on Place Attachment and Cultural Heritage,2020,,completed_pdf_extracted,unknown,thought_piece,0.4545,empirical_v2,0.5000,title_pattern:perspective,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:38:53.059018+00:00
doi:10.1016/j.landurbplan.2003.11.001,10.1016/j.landurbplan.2003.11.001,"Preferences for and attitudes towards street flowers and trees in Sapporo, Japan",2004,,completed_pdf_no_claims,unknown,case_study,0.4545,empirical_v2,0.5000,title_pattern:case\s+study,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:38:53.059018+00:00
doi:10.1111/j.1749-8198.2007.00017.x,10.1111/j.1749-8198.2007.00017.x,"Memoryscape: How Audio Walks Can Deepen Our Sense of Place by Integrating Art, Oral History and Cultural Geography",2007,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:38:53.059018+00:00
doi:10.1017/jmo.2021.17,10.1017/jmo.2021.17,Open-plan office noise is stressful: multimodal stress detection in a simulated work environment,2021,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:38:53.059018+00:00
doi:10.3390/app11093942,10.3390/app11093942,Indoor Acoustic Requirements for Autism-Friendly Spaces,2021,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:38:53.059018+00:00
doi:10.1121/1.2839283,10.1121/1.2839283,Evaluation of acoustical conditions for speech communication in working elementary school classrooms,2008,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:38:53.059018+00:00
zotero:TR3IUBWZ,,Cognitive architecture: designing for how we respond to the built environment,2021,,completed_pdf_extracted,unknown,narrative_review,0.4545,empirical_v2,0.5000,title_pattern:(?<!systematic\s)review(?!\s+of\s+the\s+literature),downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T23:56:20.871608+00:00
doi:10.1038/s41598-022-27141-7,10.1038/s41598-022-27141-7,Global urban homogenization and the loss of emotions,2022,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T23:56:24.979728+00:00
doi:10.1177/1745691615576761,10.1177/1745691615576761,The Psychology of Home Environments: A Call for Research on Residential Space,2015,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:38:53.059018+00:00
doi:10.1177/0013916519879773,10.1177/0013916519879773,Dealing With Feeling Crowded on Public Transport: The Potential Role of Design,2021,,completed_pdf_no_claims,unknown,mixed_methods,0.4545,empirical_v2,0.5000,title_pattern:multi[-\s]?method,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:38:53.059018+00:00
doi:10.3389/fnhum.2022.833528,10.3389/fnhum.2022.833528,The Embodiment of Architectural Experience: A Methodological Perspective on Neuro-Architecture,2022,,completed_pdf_extracted,unknown,thought_piece,0.4000,empirical_v2,0.2000,title_pattern:perspective,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:38:53.059018+00:00
doi:10.3390/su152216104,10.3390/su152216104,Examining the Impact of Crowding Perception on the Generation of Negative Emotions among Users of Small Urban Micro Public Spaces,2023,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T18:52:06.801291+00:00
doi:10.1177/0146167208320555,10.1177/0146167208320555,Culture and Aesthetic Preference: Comparing the Attention to Context of East Asians and Americans,2008,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T23:56:29.167841+00:00
doi:10.1002/col.20294,10.1002/col.20294,Color‐emotion associations and color preferences: A case study for residences,2007,,completed_pdf_extracted,unknown,case_study,0.4545,empirical_v2,0.5000,title_pattern:case\s+study,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:38:53.059018+00:00
doi:10.3390/su14137885,10.3390/su14137885,Sensory Perception Mechanism for Preparing the Combinations of Stimuli Operation in the Architectural Experience,2022,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:38:53.059018+00:00
doi:10.1177/0143624418754497,10.1177/0143624418754497,Establishing psychological wellbeing metrics for the built environment,2018,,completed_pdf_extracted,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:38:53.059018+00:00
doi:10.1184/r1/23538486.v1,10.1184/r1/23538486.v1,"Analyzing the Impact of Material, Formal, and Aesthetic Features on Stress Reactions Using Biophilic Patterns",2023,,error_pdf_timeout,unknown,empirical_v2,0.4000,observational_field,0.7000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T23:57:44.176502+00:00
doi:10.1016/j.autcon.2019.102884,10.1016/j.autcon.2019.102884,User-centered interior finishing material selection: An immersive virtual reality-based interactive approach,2019,,completed_pdf_no_claims,unknown,case_study,0.4545,empirical_v2,0.5000,title_pattern:case\s+study,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:38:53.059018+00:00
doi:10.1145/3676488,10.1145/3676488,An Examination of Ultrasound Mid-air Haptics for Enhanced Material and Temperature Perception in Virtual Environments,2024,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T23:58:59.185141+00:00
zotero:D3QWDYAQ,,PERCEPTION OF BUILDING MATERIALS IN ARCHITECTURE,,,completed_pdf_extracted,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:38:53.059018+00:00
doi:10.1073/pnas.1711416115,10.1073/pnas.1711416115,Perception and misperception of surface opacity,2017,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:38:53.059018+00:00
doi:10.1167/10.9.6,10.1167/10.9.6,Highlight–shading relationship as a cue for the perception of translucent and transparent materials,2010,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:38:53.059018+00:00
doi:10.3389/fpsyg.2023.1307467,10.3389/fpsyg.2023.1307467,"Sustainable materials: a linking bridge between material perception, affordance, and aesthetics",2024,,completed_pdf_extracted,unknown,narrative_review,0.4545,empirical_v2,0.5000,title_pattern:(?<!systematic\s)review(?!\s+of\s+the\s+literature),downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:38:53.059018+00:00
doi:10.1016/j.visres.2013.11.004,10.1016/j.visres.2013.11.004,Visual perception of materials and their properties,2014,,completed_pdf_no_claims,unknown,theoretical,0.5091,thought_piece,0.4000,title_pattern:theor(y|etical)\s+(of|for|about)|theory_hits:theory of,theory_mentions_deweighted_due_to_empirical_core|downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T23:59:03.639501+00:00
doi:10.1016/s0378-7788(02)00005-1,10.1016/s0378-7788(02)00005-1,Thermal comfort in naturally ventilated buildings: revisions to ASHRAE Standard 55,2002,,completed_pdf_no_claims,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T23:59:06.405905+00:00
doi:10.3390/f13122073,10.3390/f13122073,Wooden Indoor Environments’ Restorativeness,2022,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T23:59:10.294187+00:00
zotero:4AI9T96U,,Architecture Psychology,2022,,completed_pdf_no_claims,unknown,unknown,0.0000,theoretical,0.0000,,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T11:57:28.604497+00:00
doi:10.48550/arxiv.2102.03629,10.48550/arxiv.2102.03629,EEG-based Investigation of the Impact of Classroom Design on Cognitive Performance of Students,2021,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:57:28.604497+00:00
doi:10.1007/s00226-021-01320-7,10.1007/s00226-021-01320-7,Effect of the degree of wood use on the visual psychological response of wooden indoor spaces,2021,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-15T00:00:25.301658+00:00
doi:10.1080/02815739708730435,10.1080/02815739708730435,A measure of restorative quality in environments,1997,,completed_pdf_extracted,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T11:57:28.604497+00:00
doi:10.1177/1477153517750714,10.1177/1477153517750714,Perceived well-being and light-reactive hormones: An exploratory study,2019,,error_pdf_timeout,unknown,empirical_v2,0.2182,observational_field,0.2000,default_empirical_from_structural_core,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence|low_margin,2026-02-14T18:58:32.855775+00:00
doi:10.1051/shsconf/20196401001,10.1051/shsconf/20196401001,"Psychological, physiological, and phenomenological effects of colored light",2019,,completed_pdf_extracted,conceptual_framework,conceptual_framework,0.6909,narrative_review,0.3000,title_pattern:taxonom(y|ic),theory_mentions_deweighted_due_to_empirical_core,classifier_flagged|low_margin,2026-02-14T11:57:28.604497+00:00
zotero:F4X7UZLU,,Human Centric School Lighting,2015,,error_pdf_timeout,unknown,empirical_v2,0.5455,observational_field,1.5000,section:results,downgraded_to_unknown_low_confidence,classifier_flagged|low_confidence,2026-02-14T19:01:32.886765+00:00
